word1,word2,word3,word4,category,difficulty,General Category,game_id
bud,chum,mate,pal,slang for friend,easy,Idioms & Slang,726
file,buff,grind,sand,smooth using friction,medium,Noun/Concept Synonyms,726
pollinate,buzz,dance,sting,things bees do,hard,Members of a Set/Entities,726
lib,tau,gem,can,zodiac sign beginnings,very_hard,Noun/Concept Synonyms,726
goat,fish,scales,twins,zodiac symbols,very_hard,Members of a Set/Entities,727
impression,sense,hunch,feeling,sneaking suspicion,medium,Action/Verb Synonyms,727
coconut,crown,skull,dome,slang for head,easy,Idioms & Slang,727
strap,lens,body,flash,things in a camera kit,hard,Members of a Set/Entities,727
point,tip,prong,tine,slender projections,easy,Noun/Concept Synonyms,728
robe,washcloth,slippers,towel,things in a spa locker room,hard,Members of a Set/Entities,728
function,party,event,reception,social gathering,medium,Noun/Concept Synonyms,728
pop-up,personal,attack,want,___ ad,very_hard,Fill-in-the-Blank,728
half,again,so,neck,___ and ___,very_hard,Fill-in-the-Blank,729
earthworm,salamander,eel,slug,slimy animals,easy,Members of a Set/Entities,729
sprite,squirt,mug,crush,soda brands,medium,Members of a Set/Entities,729
coat rack,console,runner,bench,things in an entryway,hard,Members of a Set/Entities,729
party,individual,character,person,somebody,medium,Descriptor/Adjective Synonyms,730
bite,sample,taste,mouthful,small amount of food to try,easy,Idioms & Slang,730
sunset,kaleidoscope,peacock,rainbow,things known for being colorful things,hard,Members of a Set/Entities,730
fire,adam,red,carpenter,___ ant,very_hard,Fill-in-the-Blank,730
fortune teller,fan,airplane,crane,things made by folding paper,hard,Members of a Set/Entities,731
blender,toaster,microwave,rice cooker,small kitchen appliances,easy,Descriptor/Adjective Synonyms,731
nepo,beanie,fur,santa,___ baby,very_hard,Fill-in-the-Blank,731
breeze,picnic,snap,cinch,something easy to do,medium,Action/Verb Synonyms,731
rinky-dink,mickey mouse,two-bit,trivial,small-time,easy,Noun/Concept Synonyms,732
doggy,go,mixed,swag,___ bag,very_hard,Fill-in-the-Blank,732
peal,rumble,roll,clap,sounds of thunder,medium,Noun/Concept Synonyms,732
organism,honeycomb,solar panel,spreadsheet,things made of cells,hard,Members of a Set/Entities,732
clock,calendar,camera,calculator,smartphone features beginning with “c”,easy,Idioms & Slang,733
corn dog,lollipop,ball-in-cup,cotton swab,things on sticks,hard,Members of a Set/Entities,733
gutter,foul,disco,crystal,___ ball,very_hard,Fill-in-the-Blank,733
railroad,chance,avenue,utility,spaces on a monopoly board,medium,Idioms & Slang,733
limited,collectible,exclusive,rare,special edition adjectives,medium,Noun/Concept Synonyms,734
bill,letter,catalog,card,things received in the mail,hard,Members of a Set/Entities,734
dash,pinch,touch,bit,smidgen,easy,Noun/Concept Synonyms,734
trial,speech,water,lead,___ balloon,very_hard,Fill-in-the-Blank,734
sleep,stay,crash,bunk,spend the night (at),medium,Noun/Concept Synonyms,735
python,viper,mamba,boa,snakes,easy,Noun/Concept Synonyms,735
slots,chips,dice,cards,things seen at a casino,hard,Members of a Set/Entities,735
wedding,boy,tribute,rubber,___ band,very_hard,Fill-in-the-Blank,735
puma,nike,adidas,reebok,sneaker brands,easy,Members of a Set/Entities,736
bubble,tapioca,pearl,boba,spheres in milk tea,medium,Noun/Concept Synonyms,736
cricket,fruit,baseball,vampire,___ bat,very_hard,Fill-in-the-Blank,736
corset,hourglass,diabolo,wasp,things that are cinched in the middle,hard,Members of a Set/Entities,736
ruby,poppy,brick,fire truck,things that are red,hard,Members of a Set/Entities,737
bash,blowout,party,shindig,social gathering,easy,Noun/Concept Synonyms,737
jawbreaker,meatball,orange,mozzarella,spherical foods,medium,Noun/Concept Synonyms,737
bubble,bird,sponge,mud,___ bath,very_hard,Fill-in-the-Blank,737
boo-boo,teddy,brown,honey,___ bear,very_hard,Fill-in-the-Blank,738
hedgehog,cactus,mace,pineapple,spiky things,medium,Members of a Set/Entities,738
cardinal,beet,cherry,stop sign,things that are red,hard,Members of a Set/Entities,738
like,share,subscribe,follow,social media actions,easy,Noun/Concept Synonyms,738
cricket,golf,squash,polo,sports,medium,Members of a Set/Entities,739
sundae,malt,float,shake,soda fountain orders,easy,Noun/Concept Synonyms,739
spelling,honey,busy,queen,___ bee,very_hard,Fill-in-the-Blank,739
eel,banana peel,grease,ice,things that are slippery,hard,Members of a Set/Entities,739
nose,mascara,stockings,dye,"things that can run, annoyingly",hard,Members of a Set/Entities,740
coach,gm,scout,player,sports professionals,medium,Members of a Set/Entities,740
early,sue,lady,big,___ bird,very_hard,Fill-in-the-Blank,740
benefit,fruit,reward,return,something gained from hard work,easy,Idioms & Slang,740
drag,yawn,snooze,bore,something tiresome,easy,Action/Verb Synonyms,741
throw,wet,picnic,security,___ blanket,very_hard,Fill-in-the-Blank,741
court,dome,rink,bowl,sports venues,medium,Members of a Set/Entities,741
film,thread,wire,tape,things that come on spools,hard,Members of a Set/Entities,741
bad,beach,lost,beach,___ boys,very_hard,Fill-in-the-Blank,742
pepper,smoke,pollen,dust,things that make you sneeze,hard,Members of a Set/Entities,742
arena,diamond,field,field,sports venues,medium,Members of a Set/Entities,742
carmela,meadow,tony,junior,sopranos,easy,Noun/Concept Synonyms,742
beastie,hardy,pet shop,hardy,___ boys,very_hard,Fill-in-the-Blank,743
hex,charm,magic,spell,sorcerer’s output,easy,Noun/Concept Synonyms,743
dead,smack,right,exactly,squarely,medium,Descriptor/Adjective Synonyms,743
wasp,insult,nettle,jellyfish,things that might sting,hard,Members of a Set/Entities,743
raw,sensitive,tender,delicate,sore to the touch,easy,Noun/Concept Synonyms,744
meet,brave,face,confront,"stand up to, as a challenge",medium,Idioms & Slang,744
marx,chemical,blues,blood,___ brothers,very_hard,Fill-in-the-Blank,744
skunk,cheese,garbage,feet,things that might stink,hard,Members of a Set/Entities,744
dust,honey,bad,bugs,___ bunny,very_hard,Fill-in-the-Blank,745
spark,catalyst,springboard,launchpad,starting point,medium,Action/Verb Synonyms,745
carousel,barber pole,ceiling fan,lazy susan,things that rotate about a vertical axis,hard,Members of a Set/Entities,745
snarl,bark,howl,bay,sound like a dog,easy,Descriptor/Adjective Synonyms,745
top,globe,carousel,record,things that spin,hard,Members of a Set/Entities,746
in,ma,ok,oh,state abbreviations,medium,Noun/Concept Synonyms,746
tap,well,spring,rain,sources of drinking water,easy,Noun/Concept Synonyms,746
nothing,good,warren,impossible,___ burger,very_hard,Fill-in-the-Blank,746
sunshine,citrus,leafy greens,supplements,sources of vitamins,easy,Noun/Concept Synonyms,747
instagram,coffee maker,cigarette,air purifier,things that use filters,hard,Members of a Set/Entities,747
hot,belly,snooze,panic,___ button,very_hard,Fill-in-the-Blank,747
status,deal,situation,story,state of affairs,medium,Noun/Concept Synonyms,747
sponge,carrot,pound,coffee,___ cake,very_hard,Fill-in-the-Blank,748
ranking,standing,position,station,status,medium,Noun/Concept Synonyms,748
diamond,gold,glitter,sequin,sparkling things,easy,Members of a Set/Entities,748
tree,mountain,ladder,rope,things to climb,hard,Members of a Set/Entities,748
spare,light,thin,short,sparse/lacking,easy,Action/Verb Synonyms,749
curtain,booty,close,cold,___ call,very_hard,Fill-in-the-Blank,749
smile,window,egg,knuckles,things to crack,hard,Members of a Set/Entities,749
swipe,palm,pocket,lift,steal,medium,Noun/Concept Synonyms,749
cut,shuffle,fan,deal,things to do with a deck of cards,hard,Members of a Set/Entities,750
anise,mace,clove,pepper,spices,easy,Noun/Concept Synonyms,750
lead,guide,shepherd,direct,steer,medium,Noun/Concept Synonyms,750
cotton,eye,rock,john,___ candy,very_hard,Fill-in-the-Blank,750
bumper,clown,sports,getaway,___ car,very_hard,Fill-in-the-Blank,751
high,lit,blazed,baked,stoned,medium,Noun/Concept Synonyms,751
dill,nutmeg,nutmeg,sage,spices,easy,Noun/Concept Synonyms,751
fight,bone,afro,lock,things to pick,hard,Members of a Set/Entities,751
drop,shake,break,kick,"stop, as a habit",medium,Noun/Concept Synonyms,752
cool,fat,jungle,copy,___ cat,very_hard,Fill-in-the-Blank,752
page view,hit,visit,click,things tracked by web analytics,hard,Members of a Set/Entities,752
coriander,clove,cardamom,cumin,spices beginning with “c”,easy,Noun/Concept Synonyms,752
saddle,wallet,moccasins,football,things traditionally made of leather,hard,Members of a Set/Entities,753
house,alley,doja,lap,___ cat,very_hard,Fill-in-the-Blank,753
cannonball,jackknife,backflip,bellyflop,splashy ways to enter a pool,easy,Idioms & Slang,753
lane,alley,court,drive,street suffixes,medium,Word Structure/Play,753
supply,daisy,mountain,food,___ chain,very_hard,Fill-in-the-Blank,754
pepper,sprinkle,scatter,litter,strew,medium,Noun/Concept Synonyms,754
lego set,pick-up sticks,jigsaw puzzle,lite-brite,things with a lot of pieces,hard,Members of a Set/Entities,754
speech,language,tongue,dialect,spoken communication,easy,Noun/Concept Synonyms,754
insect,satellite dish,radio tower,teletubby,things with antenna/e,hard,Members of a Set/Entities,755
hit,knock,bop,tap,strike,medium,Noun/Concept Synonyms,755
talk,address,lecture,speech,spoken presentation,easy,Noun/Concept Synonyms,755
high,lawn,first,folding,___ chair,very_hard,Fill-in-the-Blank,755
clownfish,tiger,zebra,honeybee,striped animals,medium,Members of a Set/Entities,756
inner tube,bagel,hula hoop,washer,things with holes in the middle,hard,Members of a Set/Entities,756
chump,loose,climate,sea,___ change,very_hard,Fill-in-the-Blank,756
fencing,sumo,squash,cricket,sports,easy,Members of a Set/Entities,756
cottage,cream,cream,cottage,___ cheese,very_hard,Fill-in-the-Blank,757
squid,tattoo machine,printer,pen,things with ink,hard,Members of a Set/Entities,757
polo,golf,judo,polo,sports,easy,Members of a Set/Entities,757
firm,sound,solid,stable,sturdy,medium,Descriptor/Adjective Synonyms,757
string,goat,string,say,___ cheese,very_hard,Fill-in-the-Blank,758
scatter,dust,shower,pepper,sprinkle,easy,Noun/Concept Synonyms,758
plywood,cake,earth,onion,things with layers,hard,Members of a Set/Entities,758
sour,bitter,bock,stout,styles of beer,medium,Noun/Concept Synonyms,758
guitar,giraffe,lamp,bottle,things with necks,hard,Members of a Set/Entities,759
flower,only,problem,poster,___ child,very_hard,Fill-in-the-Blank,759
coliseum,bowl,dome,arena,stadiums,easy,Noun/Concept Synonyms,759
cash,brown,mercury,dylan,subjects of acclaimed musical biopics,medium,Idioms & Slang,759
ma,me,ok,la,state abbreviations,easy,Noun/Concept Synonyms,760
ladybug,dalmatian,die,domino,things with spots,hard,Members of a Set/Entities,760
poker,potato,blue,computer,___ chip,very_hard,Fill-in-the-Blank,760
fit,apt,proper,right,suitable,medium,Descriptor/Adjective Synonyms,760
review,outline,brief,digest,summary,medium,Descriptor/Adjective Synonyms,761
family,media,flea,flying,___ circus,very_hard,Fill-in-the-Blank,761
ma,hi,co,pa,state abbreviations,easy,Noun/Concept Synonyms,761
keyboard,browser,soda can,folder,things with tabs,hard,Members of a Set/Entities,761
spoke,voiced,said,told,stated,easy,Noun/Concept Synonyms,762
tee,shorts,sunglasses,hat,summer gear,medium,Noun/Concept Synonyms,762
comb,zipper,saw,gear,things with teeth,hard,Members of a Set/Entities,762
magic,motor,windy,sin,___ city nicknames,very_hard,Fill-in-the-Blank,762
pipe,dry,vacuum,bathroom,___ cleaner,very_hard,Fill-in-the-Blank,763
well,store,reserve,mine,supply,medium,Descriptor/Adjective Synonyms,763
bliss,cloud nine,paradise,heaven,states of elation,easy,Members of a Set/Entities,763
bird,angel,pegasus,airplane,things with wings,hard,Members of a Set/Entities,763
solid,plasma,liquid,plasma,states of matter,easy,Members of a Set/Entities,764
ikea furniture,lego set,puzzle,model,things you assemble,hard,Members of a Set/Entities,764
video,hair,alligator,paper,___ clip,very_hard,Fill-in-the-Blank,764
root,clap,cheer,whistle,support audibly,medium,Descriptor/Adjective Synonyms,764
egg,code,whip,joke,things you can crack,hard,Members of a Set/Entities,765
cuckoo,biological,alarm,grandfather,___ clock,very_hard,Fill-in-the-Blank,765
exponent,cheerleader,advocate,champion,supporter,medium,Noun/Concept Synonyms,765
solid,liquid,solid,gas,states of matter,easy,Members of a Set/Entities,765
secret,dress,health,zip,___ code,very_hard,Fill-in-the-Blank,766
chow,scarf,wolf,gobble,synonyms for eat,medium,Noun/Concept Synonyms,766
plasma,liquid,gas,gas,states of matter,easy,Members of a Set/Entities,766
picture,card,bath,curtain,things you can draw,hard,Members of a Set/Entities,766
skirt,t-bone,hanger,filet,steak cuts,easy,Noun/Concept Synonyms,767
sketch,divine,black,prop,___ comedy,very_hard,Fill-in-the-Blank,767
column,cell,sheet,row,things you can insert into a spreadsheet,hard,Members of a Set/Entities,767
parrot,echo,mimic,copy,synonyms for imitate,medium,Noun/Concept Synonyms,767
kooky,daffy,quirky,wacky,synonyms for offbeat,medium,Noun/Concept Synonyms,768
nose,apple,card,banjo,things you can pick,hard,Members of a Set/Entities,768
birth,remote,quality,cruise,___ control,very_hard,Fill-in-the-Blank,768
pocket,swipe,nick,nick,steal,easy,Noun/Concept Synonyms,768
pinch,pocket,pinch,palm,steal,easy,Noun/Concept Synonyms,769
food,tennis,supreme,kangaroo,___ court,very_hard,Fill-in-the-Blank,769
bug bite,vinyl record,lottery ticket,your head,things you can scratch,hard,Members of a Set/Entities,769
handles,tackles,does,addresses,takes on,medium,Noun/Concept Synonyms,769
ring,knock,buzz,shout,things you do at someone's front door,hard,Members of a Set/Entities,770
flair,faculty,gift,genius,talent,medium,Noun/Concept Synonyms,770
guide,guide,direct,shepherd,steer,easy,Noun/Concept Synonyms,770
spider,hermit,fiddler,horseshoe,___ crab,very_hard,Fill-in-the-Blank,770
solid,real,concrete,material,tangible,medium,Descriptor/Adjective Synonyms,771
direct,lead,drive,pilot,steer,easy,Noun/Concept Synonyms,771
construction,paper,whooping,frasier,___ crane,very_hard,Fill-in-the-Blank,771
doze,doodle,space,pass notes,things you might do during a boring class/meeting,hard,Members of a Set/Entities,771
party,rail,rock,eye,third ___,hard,Fill-in-the-Blank,772
dream,delivery,dinner,due,___ date,very_hard,Fill-in-the-Blank,772
cream,whip,whisk,beat,stir vigorously,easy,Descriptor/Adjective Synonyms,772
sing,squeal,snitch,rat,tattle,medium,Noun/Concept Synonyms,772
rag,rib,needle,bait,tease,medium,Noun/Concept Synonyms,773
solid,solid,squat,stout,stocky,easy,Descriptor/Adjective Synonyms,773
may,groundhog,earth,labor,___ day holidays,very_hard,Fill-in-the-Blank,773
dart,horseshoe,ring,axe,thrown in target games,hard,Noun/Concept Synonyms,773
slope,cant,list,lean,tilt to one side,hard,Noun/Concept Synonyms,774
sweetheart,raw,big,plea,___ deal,very_hard,Fill-in-the-Blank,774
thick,husky,squat,thick,stocky,easy,Descriptor/Adjective Synonyms,774
match,game,tournament,set,tennis competition units,medium,Noun/Concept Synonyms,774
rat,fink,canary,snitch,stool pigeon,easy,Noun/Concept Synonyms,775
demolition,soap box,kentucky,home run,___ derby,very_hard,Fill-in-the-Blank,775
sitting,session,meeting,period,term,medium,Noun/Concept Synonyms,775
soon,then,later,now,time adverbs,hard,Noun/Concept Synonyms,775
small,minute,slight,wee,tiny,hard,Descriptor/Adjective Synonyms,776
vinyl,lp,wax,platter,terms for records,medium,Noun/Concept Synonyms,776
teapot,chrome,capitol,onion,___ dome,very_hard,Fill-in-the-Blank,776
trunk,case,crate,chest,storage containers,easy,Noun/Concept Synonyms,776
yankee,google,dipsy,cheese,___ doodle,very_hard,Fill-in-the-Blank,777
quinn,house,howser,grey,title tv doctors,hard,Trivia/Pop Culture,777
peacock,prime,netflix,hulu,streaming services,easy,Action/Verb Synonyms,777
boo,sugar,honey,sweetie,terms of endearment,medium,Noun/Concept Synonyms,777
babe,bolt,dumbo,ted,titular animals of film,hard,Members of a Set/Entities,778
fever,american,lucid,pipe,___ dream,very_hard,Fill-in-the-Blank,778
soil,land,ground,earth,terra firma,medium,Noun/Concept Synonyms,778
test,tax,try,strain,"stretch, as one’s patience",easy,Noun/Concept Synonyms,778
football,eddy,tornado,tasmanian devil,they move in a spiral,medium,Idioms & Slang,779
waits,petty,cruise,holland,toms,hard,Noun/Concept Synonyms,779
jury,customs,heavy,civic,___ duty,very_hard,Fill-in-the-Blank,779
tough,stern,rigid,firm,strict,easy,Noun/Concept Synonyms,779
bagel,lifesaver,donut,cheerio,torus-shaped food,hard,Noun/Concept Synonyms,780
domino,butterfly,placebo,butterfly,___ effect,very_hard,Fill-in-the-Blank,780
funk,musk,tang,odor,strong smell,easy,Noun/Concept Synonyms,780
tape,toilet paper,ribbon,foil,they're on a roll!,medium,Idioms & Slang,780
rob,pinch,swipe,steal,thieve,medium,Noun/Concept Synonyms,781
wharf,dock,lighthouse,boardwalk,structures by the shore,easy,Noun/Concept Synonyms,781
halo,side,placebo,domino,___ effect,very_hard,Fill-in-the-Blank,781
tap,pinch,swipe,spread,touchscreen gestures,hard,Noun/Concept Synonyms,781
yield,detour,slow,stop,traffic signs,hard,Members of a Set/Entities,782
tube,underground,subway,metro,subterranean transit,easy,Noun/Concept Synonyms,782
magic,naked,third,evil,___ eye,very_hard,Fill-in-the-Blank,782
skin,coat,layer,film,thin covering,medium,Noun/Concept Synonyms,782
receipt,statement,bill,invoice,transaction record,hard,Noun/Concept Synonyms,783
film,sheet,coat,leaf,thin layer,medium,Noun/Concept Synonyms,783
cherry,sprinkles,fudge,nuts,sundae toppings,easy,Noun/Concept Synonyms,783
ballpark,go,stick,action,___ figure,very_hard,Fill-in-the-Blank,783
manage,get by,hack it,make do,survive,easy,Descriptor/Adjective Synonyms,784
hand,send,pass,give,transfer,hard,Noun/Concept Synonyms,784
jelly,star,cray,silver,___ fish that aren’t fish,very_hard,Fill-in-the-Blank,784
mix,sample,spin,scratch,things a dj does,medium,Members of a Set/Entities,784
finger,soul,fast,junk,___ food,very_hard,Fill-in-the-Blank,785
shaft,hustle,hose,fleece,swindle,easy,Noun/Concept Synonyms,785
rattle,shed,slither,hiss,things a rattlesnake does,medium,Members of a Set/Entities,785
march,tramp,trek,hike,travel on foot,hard,Noun/Concept Synonyms,785
crawl,coo,babble,nurse,things babies do,medium,Members of a Set/Entities,786
bark,root,branch,trunk,tree features,hard,Noun/Concept Synonyms,786
connect,petit,fab,fantastic,___ four,very_hard,Fill-in-the-Blank,786
baton,wand,staff,scepter,symbolic rods,easy,Descriptor/Adjective Synonyms,786
mutual,hedge,slush,trust,___ fund,very_hard,Fill-in-the-Blank,787
shed,knead,purr,scratch,things cats do,medium,Members of a Set/Entities,787
incensed,livid,irate,furious,synonyms for angry,easy,Descriptor/Adjective Synonyms,787
ebony,ash,gum,cherry,trees,hard,Noun/Concept Synonyms,787
balloon animal,water wings,bouncy castle,whoopee cushion,things filled with air,medium,Members of a Set/Entities,788
arcade,numbers,squid,blame,___ game,very_hard,Fill-in-the-Blank,788
bowl,dish,saucer,plate,tableware,easy,Noun/Concept Synonyms,788
chayote,durian,bitter melon,soursop,tropical fruits/vegetables,hard,Noun/Concept Synonyms,788
shellac,rout,crush,cream,trounce,hard,Noun/Concept Synonyms,789
boy,by,saint,curious,___ george,very_hard,Fill-in-the-Blank,789
cilantro,salsa,lime,onion,taco toppings,easy,Noun/Concept Synonyms,789
xylophone,whac-a-mole,croquet,carpentry,things involving mallets,medium,Members of a Set/Entities,789
shot,cocktail,old fashioned,collins,___ glass glassware,very_hard,Fill-in-the-Blank,790
trip,slip,spill,fall,take a tumble,easy,Action/Verb Synonyms,790
tire,eraser,galosh,balloon,things made of rubber,medium,Members of a Set/Entities,790
munster,pickles,griffin,partridge,tv comedy families,hard,Trivia/Pop Culture,790
crayon,candle,honeycomb,seal,things made of wax,medium,Members of a Set/Entities,791
grey,golden,silly,mother,___ goose,very_hard,Fill-in-the-Blank,791
exploit,leverage,milk,use,take advantage of,easy,Action/Verb Synonyms,791
flipper,firefly,fleabag,fargo,tv shows,hard,Trivia/Pop Culture,791
net,make,earn,clear,"take home, as income",easy,Action/Verb Synonyms,792
cheer,scrub,weed,friend,tv shows minus “s”,hard,Trivia/Pop Culture,792
pillow,boa,headdress,shuttlecock,things made with feathers,medium,Members of a Set/Entities,792
air,rhythm,slide,electric,___ guitar,very_hard,Fill-in-the-Blank,792
euphoria,cheers,glee,felicity,tv shows with happy-sounding names,hard,Trivia/Pop Culture,793
monty,bingo,study,city,___ hall,very_hard,Fill-in-the-Blank,793
clip,file,bite,paint,things people do to fingernails,medium,Members of a Set/Entities,793
bear,assume,handle,shoulder,"take on, as a responsibility",easy,Idioms & Slang,793
gift,charley,crazy,dark,___ horse,very_hard,Fill-in-the-Blank,794
indict,charge,sue,file,take to court,easy,Action/Verb Synonyms,794
cookies,cache,history,data,things stored by a web browser,medium,Members of a Set/Entities,794
nes,vhs,mtv,alf,tv-related abbreviations in the '80s,hard,Trivia/Pop Culture,794
happy,eleventh,amateur,rush,___ hour,very_hard,Fill-in-the-Blank,795
lesson,exercise,assignment,drill,tasks for a student,easy,Noun/Concept Synonyms,795
cinderella,david-and-goliath,rags-to-riches,underdog,types of come-from-behind stories,hard,Members of a Set/Entities,795
basketball,floatie,balloon,tire,things that are inflated,medium,Members of a Set/Entities,795
raspberry,jeer,hiss,boo,taunts,easy,Noun/Concept Synonyms,796
gingerbread,haunted,full,white,___ house,very_hard,Fill-in-the-Blank,796
lotion,incense,soap,candle,things that are often scented,medium,Members of a Set/Entities,796
helena,irving,billings,buffalo,u.s. cities,hard,Members of a Set/Entities,796
witch,job,egg,scavenger,___ hunt,very_hard,Fill-in-the-Blank,797
flamingo,calamine lotion,bubble gum,carnation,things that are pink,medium,Members of a Set/Entities,797
coach,school,guide,train,teach,easy,Noun/Concept Synonyms,797
mobile,buffalo,phoenix,phoenix,u.s. cities,hard,Members of a Set/Entities,797
barbie dreamhouse,flamingo,eraser,cherry blossom,things that are pink,medium,Members of a Set/Entities,798
meta,alphabet,apple,amazon,tech companies,easy,Noun/Concept Synonyms,798
brown,smith,howard,duke,u.s. colleges/universities,hard,Noun/Concept Synonyms,798
waffle,steam,pump,tire,___ iron,very_hard,Fill-in-the-Blank,798
method,approach,school,philosophy,technique,easy,Noun/Concept Synonyms,799
dick,teddy,cal,abe,u.s. presidential nicknames,hard,Members of a Set/Entities,799
enough,a rose,love,a deal,___ is ___ (is ___),very_hard,Fill-in-the-Blank,799
elmo,rose,ketchup,cardinal,things that are red,medium,Members of a Set/Entities,799
school bus,banana,sunflower,canary,things that are yellow,medium,Members of a Set/Entities,800
sports,life,yellow,dust,___ jacket,very_hard,Fill-in-the-Blank,800
frontier,american,spirit,united,u.s.-based airlines,hard,Noun/Concept Synonyms,800
account,story,description,chronicle,telling of events,easy,Action/Verb Synonyms,800
pearl,traffic,paper,nba,___ jam,very_hard,Fill-in-the-Blank,801
aurora,radium,glowstick,firefly,things that luminesce,medium,Members of a Set/Entities,801
guide,model,blueprint,mold,template,easy,Noun/Concept Synonyms,801
cal,in,gal,oz,unit abbreviations,hard,Noun/Concept Synonyms,801
love,pumpkin,sugar,angel,terms of endearment,easy,Noun/Concept Synonyms,802
bell,alarm,intercom,phone,things that ring,medium,Members of a Set/Entities,802
mole,lux,bar,bel,units,hard,Noun/Concept Synonyms,802
spike lee,hip,pizza,dovetail,___ joint,very_hard,Fill-in-the-Blank,802
circulate,mingle,network,converse,things to do at a work event,medium,Members of a Set/Entities,803
six-pack,case,forty,growler,units of beer,hard,Noun/Concept Synonyms,803
lion,prom,burger,california,___ king,very_hard,Fill-in-the-Blank,803
treasure,darling,pumpkin,love,terms of endearment,easy,Noun/Concept Synonyms,803
fathom,foot,yard,league,units of length,hard,Noun/Concept Synonyms,804
animal print,houndstooth,polka dot,herringbone,textile patterns,easy,Noun/Concept Synonyms,804
glove,tee,ball,driver,things used in golf,medium,Members of a Set/Entities,804
rope,corporate,word,salmon,___ ladder,very_hard,Fill-in-the-Blank,804
love,romance,sign,body,___ language,very_hard,Fill-in-the-Blank,805
hertz,second,mole,newton,units of measure,hard,Noun/Concept Synonyms,805
turntable,sewing kit,compass,pine tree,things with needle/s,medium,Members of a Set/Entities,805
feynman,einstein,hawking,oppenheimer,theoretical physicists,easy,Noun/Concept Synonyms,805
turtle,hard taco,snail,clam,things with shells,medium,Members of a Set/Entities,806
lemon,natural,harvard,criminal,___ law,very_hard,Fill-in-the-Blank,806
pinwheel,flag,wind chime,vane,they're blowin' in the wind,easy,Idioms & Slang,806
blanket,general,sweeping,broad,universal,hard,Noun/Concept Synonyms,806
egg,egg,nut,m&m,things with shells,medium,Members of a Set/Entities,807
frisbee,bone,ball,bone,things a dog can fetch,easy,Members of a Set/Entities,807
ivy,premier,justice,little,___ league,very_hard,Fill-in-the-Blank,807
brown,howard,rice,duke,universities,hard,Noun/Concept Synonyms,807
remote,slim,small,outside,"unlikely, as chances",hard,Noun/Concept Synonyms,808
ball,frisbee,stick,stick,things a dog can fetch,easy,Members of a Set/Entities,808
wagon,rollerblade,skateboard,dolly,things with wheels,medium,Members of a Set/Entities,808
love,cover,chain,scarlet,___ letter,very_hard,Fill-in-the-Blank,808
wish,guest,bucket,top ten,___ list,very_hard,Fill-in-the-Blank,809
gnome,shed,sprinkler,grill,things seen in a yard,easy,Members of a Set/Entities,809
easy,open,game,flexible,up for anything,hard,Noun/Concept Synonyms,809
hospital,fly,airplane,fairy,things with wings,medium,Members of a Set/Entities,809
exhaust,hose,pipe,duct,used in ventilation,hard,Noun/Concept Synonyms,810
bold,underline,highlight,strikethrough,things you can do to text,medium,Members of a Set/Entities,810
chain,snail,electronic,junk,___ mail,very_hard,Fill-in-the-Blank,810
caterpillar,peach,fleece,pipe cleaner,things that are fuzzy,easy,Members of a Set/Entities,810
goldfish,basketball,carrot,pumpkin,things that are orange,easy,Members of a Set/Entities,811
super,bat,spider,iron,___ man superheroes,very_hard,Fill-in-the-Blank,811
sticks,snow,carrot,coal,used to build a snowman,hard,Idioms & Slang,811
spike,punt,snap,pass,things you can do with a football,medium,Members of a Set/Entities,811
flutter,wink,bat,blink,things you can do with your eyelids,medium,Members of a Set/Entities,812
sand,plow,salt,shovel,used to clear snow,hard,Noun/Concept Synonyms,812
devil,stop sign,rose,strawberry,things that are red,easy,Members of a Set/Entities,812
bull,meat,flea,stock,___ market,very_hard,Fill-in-the-Blank,812
carrot,scarf,coal,pipe,used to decorate a snowman,hard,Idioms & Slang,813
maraschino cherry,fire engine,mars,clown nose,things that are red,easy,Members of a Set/Entities,813
hail,virgin,proud,bloody,___ mary,very_hard,Fill-in-the-Blank,813
table,image,text box,chart,things you can insert in a document,medium,Members of a Set/Entities,813
snow,polar bear,baby powder,milk,things that are white,easy,Members of a Set/Entities,814
sailor,harvest,blue,new,___ moon,very_hard,Fill-in-the-Blank,814
cone,barrier,flare,flag,used to redirect traffic,hard,Descriptor/Adjective Synonyms,814
snore,dream,drool,talk,things you might do in your sleep,medium,Members of a Set/Entities,814
mustard,lemon,minion,canary,things that are yellow,easy,Members of a Set/Entities,815
hairspray,magic 8 ball,snowglobe,salad dressing,things you shake,medium,Members of a Set/Entities,815
stain,microscope,slide,specimen,used to view a biological sample,hard,Idioms & Slang,815
silent,date,buddy,cult,___ movie,very_hard,Fill-in-the-Blank,815
hurl,fling,chuck,cast,throw,medium,Noun/Concept Synonyms,816
waste,nick,passage,sands,___ of time,very_hard,Fill-in-the-Blank,816
lost boys,twilight,blade,near dark,vampire movies,hard,Trivia/Pop Culture,816
cap,seal,plug,cover,things that prevent leaks,easy,Members of a Set/Entities,816
spear,bulb,head,ear,vegetable units,hard,Descriptor/Adjective Synonyms,817
hotel,flight,car,tour,things to book for a vacation,easy,Members of a Set/Entities,817
pepper,scatter,strew,sprinkle,throw here and there,medium,Noun/Concept Synonyms,817
post,oval,microsoft,box,___ office,very_hard,Fill-in-the-Blank,817
bill,check,tab,invoice,things to pay,easy,Members of a Set/Entities,818
beet,onion,corn,carrot,vegetables,hard,Noun/Concept Synonyms,818
