word1,word2,word3,word4,category,difficulty,General Category,game_id
bird,kettle,train,referee,things that whistle,very_hard,Members of a Set/Entities,
dandelion,eyelash,candle,dice,things to blow on for wishes/luck,very_hard,Members of a Set/Entities,
hotel,flight,car,tour,things to book for a vacation,easy,Members of a Set/Entities,
remote,tongue,heels,mouse,things to click,very_hard,Members of a Set/Entities,
tree,mountain,ladder,rope,things to climb,hard,Members of a Set/Entities,
smile,window,egg,knuckles,things to crack,hard,Members of a Set/Entities,
circulate,mingle,network,converse,things to do at a work event,medium,Members of a Set/Entities,
cut,shuffle,fan,deal,things to do with a deck of cards,hard,Members of a Set/Entities,
bill,check,tab,invoice,things to pay,easy,Members of a Set/Entities,
fight,bone,afro,lock,things to pick,hard,Members of a Set/Entities,
hem,pleat,seam,dart,things to sew,easy,Members of a Set/Entities,
page view,hit,visit,click,things tracked by web analytics,hard,Members of a Set/Entities,
saddle,wallet,moccasins,football,things traditionally made of leather,hard,Members of a Set/Entities,
glove,tee,ball,driver,things used in golf,medium,Members of a Set/Entities,
lego set,pick-up sticks,jigsaw puzzle,lite-brite,things with a lot of pieces,hard,Members of a Set/Entities,
insect,satellite dish,radio tower,teletubby,things with antenna/e,hard,Members of a Set/Entities,
drill,comedian,bridle,byte,things with bits,very_hard,Members of a Set/Entities,
solar panel,spreadsheet,organism,honeycomb,things with cells,very_hard,Members of a Set/Entities,
reactor,apple,planet,computer,things with cores,very_hard,Members of a Set/Entities,
potato,hurricane,face,needle,things with eye(s),very_hard,Members of a Set/Entities,
biped,furniture,poem,yardstick,things with feet,very_hard,Members of a Set/Entities,
sponge,bowling ball,golf course,colander,things with holes,very_hard,Members of a Set/Entities,
inner tube,bagel,hula hoop,washer,things with holes in the middle,hard,Members of a Set/Entities,
squid,tattoo machine,printer,pen,things with ink,hard,Members of a Set/Entities,
florida,locksmith,cryptography,piano,things with keys,very_hard,Members of a Set/Entities,
checkers,nhl,deck of cards,monarchy,things with kings,very_hard,Members of a Set/Entities,
plywood,cake,earth,onion,things with layers,hard,Members of a Set/Entities,
henhouse,earth,photoshop,onion,things with layers,very_hard,Members of a Set/Entities,
tree,book,table,tea,things with leaves,very_hard,Members of a Set/Entities,
chain,golf course,sausage,website,things with links,very_hard,Members of a Set/Entities,
guitar,giraffe,lamp,bottle,things with necks,hard,Members of a Set/Entities,
turntable,sewing kit,compass,pine tree,things with needle/s,medium,Members of a Set/Entities,
tree,wedding,saturn,circus,things with rings,very_hard,Members of a Set/Entities,
turtle,hard taco,snail,clam,things with shells,medium,Members of a Set/Entities,
egg,egg,nut,m&m,things with shells,medium,Members of a Set/Entities,
schedule,atm,spatula,casino,things with slots,very_hard,Members of a Set/Entities,
book,skeleton,cactus,hedgehog,things with spines,very_hard,Members of a Set/Entities,
ladybug,dalmatian,die,domino,things with spots,hard,Members of a Set/Entities,
fountain,whale,teapot,gutter,things with spouts,very_hard,Members of a Set/Entities,
mattress,mousetrap,trampoline,clock,things with spring/s,very_hard,Members of a Set/Entities,
candy cane,referee,tiger,crosswalk,things with stripes,very_hard,Members of a Set/Entities,
keyboard,browser,soda can,folder,things with tabs,hard,Members of a Set/Entities,
comb,zipper,saw,gear,things with teeth,hard,Members of a Set/Entities,
trees,swimmers,elephants,cars,things with trunks,very_hard,Members of a Set/Entities,
wagon,rollerblade,skateboard,dolly,things with wheels,medium,Members of a Set/Entities,
bird,angel,pegasus,airplane,things with wings,hard,Members of a Set/Entities,
hospital,fly,airplane,fairy,things with wings,medium,Members of a Set/Entities,
lavalier,boutonnière,lapel pin,awareness ribbon,things worn on lapels,easy,Members of a Set/Entities,
ikea furniture,lego set,puzzle,model,things you assemble,hard,Members of a Set/Entities,
bubble,raspberry,fuse,kiss,things you can blow,very_hard,Members of a Set/Entities,
wiis,televisions,drones,garage doors,things you can control with remotes,very_hard,Members of a Set/Entities,
egg,code,whip,joke,things you can crack,hard,Members of a Set/Entities,
bold,underline,highlight,strikethrough,things you can do to text,medium,Members of a Set/Entities,
pick,thumb,hold,blow,things you can do to your nose,very_hard,Members of a Set/Entities,
spike,punt,snap,pass,things you can do with a football,medium,Members of a Set/Entities,
flutter,wink,bat,blink,things you can do with your eyelids,medium,Members of a Set/Entities,
smack,curl,pucker,purse,things you can do with your lips,very_hard,Members of a Set/Entities,
picture,card,bath,curtain,things you can draw,hard,Members of a Set/Entities,
table,image,text box,chart,things you can insert in a document,medium,Members of a Set/Entities,
column,cell,sheet,row,things you can insert into a spreadsheet,hard,Members of a Set/Entities,
nose,apple,card,banjo,things you can pick,hard,Members of a Set/Entities,
medicine,law,self-care,witchcraft,things you can practice,very_hard,Members of a Set/Entities,
iron,fist,brakes,gas,things you can pump,very_hard,Members of a Set/Entities,
bug bite,vinyl record,lottery ticket,your head,things you can scratch,hard,Members of a Set/Entities,
record,mood,volleyball,table,things you can set,very_hard,Members of a Set/Entities,
party,tantrum,curveball,wrench,"things you can throw, in metaphors",very_hard,Members of a Set/Entities,
ring,knock,buzz,shout,things you do at someone's front door,hard,Members of a Set/Entities,
doze,doodle,space,pass notes,things you might do during a boring class/meeting,hard,Members of a Set/Entities,
snore,dream,drool,talk,things you might do in your sleep,medium,Members of a Set/Entities,
hairspray,magic 8 ball,snowglobe,salad dressing,things you shake,medium,Members of a Set/Entities,
affiliate,relate,associate,equate,think of together,easy,Noun/Concept Synonyms,
party,rail,rock,eye,third ___,hard,Fill-in-the-Blank,
beat,pulse,pound,thump,throb,easy,Noun/Concept Synonyms,
hurl,fling,chuck,cast,throw,medium,Noun/Concept Synonyms,
pepper,scatter,strew,sprinkle,throw here and there,medium,Noun/Concept Synonyms,
eject,toss,boot,bounce,throw out,easy,Noun/Concept Synonyms,
dart,horseshoe,ring,axe,thrown in target games,hard,Noun/Concept Synonyms,
stick,poke,prod,jab,thrust,easy,Noun/Concept Synonyms,
concert,movie,play,game,ticketed events,medium,Noun/Concept Synonyms,
floor,level,deck,story,tier,medium,Noun/Concept Synonyms,
slope,cant,list,lean,tilt to one side,hard,Noun/Concept Synonyms,
soon,then,later,now,time adverbs,hard,Noun/Concept Synonyms,
leave,vacation,holiday,rest,time off,easy,Noun/Concept Synonyms,
break,recess,leave,break,time off,easy,Noun/Concept Synonyms,
decade,millennium,year,century,time periods,easy,Noun/Concept Synonyms,
clock,sundial,watch,hourglass,timekeeping devices,easy,Action/Verb Synonyms,
tone,shade,color,hue,tint,easy,Noun/Concept Synonyms,
tone,hue,shade,tinge,tint,easy,Noun/Concept Synonyms,
small,minute,slight,wee,tiny,hard,Descriptor/Adjective Synonyms,
mite,tad,little,bit,"tiny amount, with “a”",medium,Descriptor/Adjective Synonyms,
hydrate,breathe,stretch,rest,tips for working out safely,easy,Idioms & Slang,
pee-wee,indiana,ferris,heather,title characters in '80s movies,very_hard,Trivia/Pop Culture,
hedgehog,plumber,princess,gorilla,title figures in classic video games,very_hard,Trivia/Pop Culture,
willy,babe,beethoven,charlotte,title movie animals,very_hard,Members of a Set/Entities,
quinn,house,howser,grey,title tv doctors,hard,Trivia/Pop Culture,
babe,bolt,dumbo,ted,titular animals of film,hard,Members of a Set/Entities,
monk,tracy,magnum,shaft,titular fictional detectives,very_hard,Noun/Concept Synonyms,
tollbooth,towboat,tomboy,toolbox,to-bo- compound words,medium,Noun/Concept Synonyms,
stomach,swallow,stand,bear,tolerate,easy,Noun/Concept Synonyms,
bear,stomach,swallow,bear,tolerate,medium,Noun/Concept Synonyms,
stand,take,take,stand,tolerate,medium,Noun/Concept Synonyms,
sully,big,splash,philadelphia,tom hanks movies,very_hard,Trivia/Pop Culture,
waits,petty,cruise,holland,toms,hard,Noun/Concept Synonyms,
annie,company,cats,cabaret,tony winners for best musical,medium,Idioms & Slang,
hawk,stark,montana,soprano,tony ___,very_hard,Fill-in-the-Blank,
file,saw,level,hammer,tools,easy,Members of a Set/Entities,
banana,dog,hat,secret,top ___,very_hard,Fill-in-the-Blank,
issue,subject,matter,point,topic of discussion,easy,Descriptor/Adjective Synonyms,
fall,tumble,spill,wipeout,topple,easy,Noun/Concept Synonyms,
cami,tank,tee,halter,tops,medium,Noun/Concept Synonyms,
bagel,lifesaver,donut,cheerio,torus-shaped food,hard,Noun/Concept Synonyms,
tire,wreath,lifesaver,bagel,torus-shaped things,medium,Members of a Set/Entities,
graze,brush,skim,kiss,touch lightly,easy,Descriptor/Adjective Synonyms,
swipe,tap,scroll,pinch,touchscreen gestures,easy,Noun/Concept Synonyms,
tap,pinch,swipe,spread,touchscreen gestures,hard,Noun/Concept Synonyms,
semi,quarter,qualifier,final,tournament rounds,easy,Noun/Concept Synonyms,
hammer,hurdle,pole,pole,track and field equipment,medium,Members of a Set/Entities,
javelin,hurdle,hammer,baton,track and field equipment,medium,Members of a Set/Entities,
trait,hallmark,stamp,feature,trademark,medium,Noun/Concept Synonyms,
egg,bill,venom,fur,trademarks of a platypus,very_hard,Noun/Concept Synonyms,
zoom,photoshop,google,uber,trademarks that have become verbs,easy,Idioms & Slang,
yield,detour,slow,stop,traffic signs,hard,Members of a Set/Entities,
receipt,statement,bill,invoice,transaction record,hard,Noun/Concept Synonyms,
hand,send,pass,give,transfer,hard,Noun/Concept Synonyms,
pass,give,deliver,hand,transfer,medium,Noun/Concept Synonyms,
march,tramp,trek,hike,travel on foot,hard,Noun/Concept Synonyms,
pamper,baby,spoil,mother,treat with excessive care,easy,Descriptor/Adjective Synonyms,
bark,root,branch,trunk,tree features,hard,Noun/Concept Synonyms,
rings,bark,crown,roots,tree features,medium,Noun/Concept Synonyms,
you,beach,pair,fur,tree homophones,very_hard,Word Structure/Play,
walnut,almond,cashew,pecan,tree nuts,medium,Noun/Concept Synonyms,
cedar,ash,poplar,oak,trees,easy,Noun/Concept Synonyms,
ebony,ash,gum,cherry,trees,hard,Noun/Concept Synonyms,
beech,pine,palm,elder,trees,medium,Noun/Concept Synonyms,
pine,spruce,cedar,yew,trees,medium,Noun/Concept Synonyms,
tough,complex,delicate,sticky,tricky,easy,Descriptor/Adjective Synonyms,
tan,cot,sin,sec,trig functions,very_hard,Noun/Concept Synonyms,
hat trick,threepeat,trifecta,triple crown,trio of sports achievements,easy,Members of a Set/Entities,
coconut,mango,pineapple,banana,tropical fruits,very_hard,Noun/Concept Synonyms,
chayote,durian,bitter melon,soursop,tropical fruits/vegetables,hard,Noun/Concept Synonyms,
shellac,rout,crush,cream,trounce,hard,Noun/Concept Synonyms,
accept,believe,swallow,buy,trust as real,easy,Noun/Concept Synonyms,
withdraw,retreat,leave,flee,turn tail,easy,Noun/Concept Synonyms,
tables,corner,page,tide,turn the ___,very_hard,Fill-in-the-Blank,
munster,pickles,griffin,partridge,tv comedy families,hard,Trivia/Pop Culture,
color,brightness,contrast,tint,tv display settings,easy,Trivia/Pop Culture,
lasso,smart,rogers,mars,tv show title surnames,very_hard,Trivia/Pop Culture,
flipper,firefly,fleabag,fargo,tv shows,hard,Trivia/Pop Culture,
24,firefly,bones,weeds,tv shows,medium,Trivia/Pop Culture,
cheer,scrub,weed,friend,tv shows minus “s”,hard,Trivia/Pop Culture,
euphoria,cheers,glee,felicity,tv shows with happy-sounding names,hard,Trivia/Pop Culture,
nes,vhs,mtv,alf,tv-related abbreviations in the '80s,hard,Trivia/Pop Culture,
wind,spool,wrap,coil,twist around,medium,Noun/Concept Synonyms,
stone,often,freight,canine,two letters + number,very_hard,Word Structure/Play,
lecture,seminar,discussion,lab,types of academic courses,easy,Members of a Set/Entities,
tote,messenger,clutch,satchel,types of bags,easy,Members of a Set/Entities,
cinderella,david-and-goliath,rags-to-riches,underdog,types of come-from-behind stories,hard,Members of a Set/Entities,
curly,waffle,shoestring,wedge,types of french fries,medium,Members of a Set/Entities,
sheepshank,bowline,bend,hitch,types of knots,very_hard,Members of a Set/Entities,
tempera,watercolor,oil,acrylic,types of paint,medium,Members of a Set/Entities,
kidney,infinity,kiddie,olympic,types of pools,easy,Members of a Set/Entities,
am,satellite,walkie-talkie,ham,types of radio,easy,Members of a Set/Entities,
statement,command,question,exclamation,types of sentences,medium,Members of a Set/Entities,
ice,slush,crust,powder,types of snow,medium,Members of a Set/Entities,
tusk,fang,molar,canine,types of teeth,easy,Members of a Set/Entities,
helena,irving,billings,buffalo,u.s. cities,hard,Members of a Set/Entities,
mobile,buffalo,phoenix,phoenix,u.s. cities,hard,Members of a Set/Entities,
quarter,penny,nickel,dime,u.s. coins,easy,Noun/Concept Synonyms,
brown,smith,howard,duke,u.s. colleges/universities,hard,Noun/Concept Synonyms,
colorado,arizona,utah,nevada,u.s. mountain states,easy,Members of a Set/Entities,
dick,teddy,cal,abe,u.s. presidential nicknames,hard,Members of a Set/Entities,
grant,adams,washington,ford,u.s. presidents,easy,Noun/Concept Synonyms,
pa,or,hi,ma,u.s. state abbreviations,medium,Noun/Concept Synonyms,
ark,ala,miss,ore,"u.s. state abbreviations, per ap style guide",very_hard,Idioms & Slang,
frontier,american,spirit,united,u.s.-based airlines,hard,Noun/Concept Synonyms,
stable,steady,even,level,unchanging,easy,Action/Verb Synonyms,
project,enterprise,endeavor,venture,undertaking,easy,Action/Verb Synonyms,
boxer,drawer,short,brief,underwear in the singular,very_hard,Noun/Concept Synonyms,
dull,vanilla,boring,mundane,unexciting,medium,Action/Verb Synonyms,
constant,level,uniform,stable,unfluctuating,medium,Action/Verb Synonyms,
abandon,unrestraint,freedom,spontaneity,uninhibitedness,medium,Noun/Concept Synonyms,
cal,in,gal,oz,unit abbreviations,hard,Noun/Concept Synonyms,
roll,loaf,bun,baguette,unit of bread,easy,Noun/Concept Synonyms,
letter,paragraph,sentence,word,unit of language,easy,Noun/Concept Synonyms,
mole,lux,bar,bel,units,hard,Noun/Concept Synonyms,
volt,hertz,mole,second,units,medium,Noun/Concept Synonyms,
foot,verse,meter,line,units in poetry,medium,Descriptor/Adjective Synonyms,
six-pack,case,forty,growler,units of beer,hard,Noun/Concept Synonyms,
foot,mile,yard,inch,units of length,easy,Noun/Concept Synonyms,
fathom,foot,yard,league,units of length,hard,Noun/Concept Synonyms,
mile,foot,league,yard,units of length,medium,Noun/Concept Synonyms,
hertz,second,mole,newton,units of measure,hard,Noun/Concept Synonyms,
ear,head,bulb,stalk,units of vegetables,very_hard,Noun/Concept Synonyms,
pint,cup,gallon,quart,units of volume,easy,Noun/Concept Synonyms,
quartz,bounce,galleon,pinot,units of volume plus letter,very_hard,Word Structure/Play,
blanket,general,sweeping,broad,universal,hard,Noun/Concept Synonyms,
brown,howard,rice,duke,universities,hard,Noun/Concept Synonyms,
remote,slim,small,outside,"unlikely, as chances",hard,Noun/Concept Synonyms,
awkward,stilted,wooden,stiff,"unnatural, as mannerisms",easy,Noun/Concept Synonyms,
draw,wild,reverse,skip,uno cards,medium,Noun/Concept Synonyms,
several,na,few,handful,unspecified quantities,easy,Noun/Concept Synonyms,
easy,open,game,flexible,up for anything,hard,Noun/Concept Synonyms,
willing,amenable,game,down,up for it,medium,Noun/Concept Synonyms,
revise,amend,correct,fix,update for accuracy,easy,Descriptor/Adjective Synonyms,
pillar,post,pole,column,upright support,easy,Noun/Concept Synonyms,
surge,spike,rise,boom,upswing,easy,Action/Verb Synonyms,
milk,comp,orgo,neti,url endings plus a letter,very_hard,Word Structure/Play,
cube,dice,slice,julienne,use a kitchen knife,medium,Action/Verb Synonyms,
sew,darn,hem,seam,use a needle and thread,medium,Idioms & Slang,
laser pointer,projector,clicker,slides,used during a presentation,easy,Noun/Concept Synonyms,
water,cup,teabag,kettle,used for tea,medium,Noun/Concept Synonyms,
log,tinder,match,kindling,used in building a fire,easy,Idioms & Slang,
rollers,comb,dryer,hairspray,used in hair care,easy,Noun/Concept Synonyms,
magnifying glass,flint,matches,lighter,used in starting a fire,medium,Idioms & Slang,
exhaust,hose,pipe,duct,used in ventilation,hard,Noun/Concept Synonyms,
sticks,snow,carrot,coal,used to build a snowman,hard,Idioms & Slang,
sand,plow,salt,shovel,used to clear snow,hard,Noun/Concept Synonyms,
carrot,scarf,coal,pipe,used to decorate a snowman,hard,Idioms & Slang,
chock,tire,wrench,jack,used to fix a flat,medium,Idioms & Slang,
water,pot,seed,soil,used to grow a houseplant,easy,Idioms & Slang,
racket,mallet,bat,stick,used to hit a ball in sports,medium,Members of a Set/Entities,
filter,water,grinder,beans,used to make coffee,medium,Noun/Concept Synonyms,
cone,barrier,flare,flag,used to redirect traffic,hard,Descriptor/Adjective Synonyms,
stain,microscope,slide,specimen,used to view a biological sample,hard,Idioms & Slang,
ladle,pot,spoon,bowl,used when serving soup,medium,Noun/Concept Synonyms,
electric,gas,water,telephone,utilities,easy,Noun/Concept Synonyms,
trash,cable,water,gas,utilities,medium,Noun/Concept Synonyms,
seventh heaven,shangri-la,xanadu,paradise,utopia,easy,Noun/Concept Synonyms,
peep,sound,word,noise,utterance,medium,Noun/Concept Synonyms,
dell,dale,hollow,glen,valley,medium,Descriptor/Adjective Synonyms,
lost boys,twilight,blade,near dark,vampire movies,hard,Trivia/Pop Culture,
silver,garlic,cross,sun,vampire vulnerabilities,medium,Noun/Concept Synonyms,
departure,break,change,alternative,variation from the norm,easy,Noun/Concept Synonyms,
types,stripes,kinds,sorts,varieties,easy,Noun/Concept Synonyms,
sort,style,type,kind,variety,medium,Descriptor/Adjective Synonyms,
charred,beat,pee,leak,vegetable homophones,very_hard,Word Structure/Play,
spear,bulb,head,ear,vegetable units,hard,Descriptor/Adjective Synonyms,
spear,floret,stalk,clove,vegetable units,medium,Descriptor/Adjective Synonyms,
beet,onion,corn,carrot,vegetables,hard,Noun/Concept Synonyms,
pepper,tomato,eggplant,cucumber,vegetables that are also fruits,easy,Idioms & Slang,
hive,eek,ale,quash,vegetables with first letter removed,very_hard,Word Structure/Play,
booth,stall,table,stand,vendor’s spot at a market,easy,Idioms & Slang,
grand,august,regal,noble,venerable,medium,Descriptor/Adjective Synonyms,
could,might,can,may,verbs expressing possibility,easy,Descriptor/Adjective Synonyms,
code,hack,program,develop,verbs for a software engineer,very_hard,Idioms & Slang,
powder,glaze,sprinkle,frost,verbs for finishing donuts,hard,Noun/Concept Synonyms,
frost,beat,bake,preheat,verbs in a cake recipe,easy,Idioms & Slang,
proof,rise,ferment,rest,verbs in breadmaking,hard,Noun/Concept Synonyms,
fish,bird,mammal,reptile,vertebrates,medium,Noun/Concept Synonyms,
key,vital,central,critical,very important,easy,Descriptor/Adjective Synonyms,
shred,hint,trace,touch,very small amount,easy,Descriptor/Adjective Synonyms,
crash,sonic,mario,link,video game characters,very_hard,Trivia/Pop Culture,
dreamcast,genesis,switch,wii,video game consoles,medium,Noun/Concept Synonyms,
halo,metroid,madden,civilization,video game franchises,very_hard,Noun/Concept Synonyms,
pep,beans,energy,zip,vigor,hard,Noun/Concept Synonyms,
web,net,metaverse,cloud,virtual spaces,medium,Noun/Concept Synonyms,
monitor,terminal,display,screen,visual interface,easy,Noun/Concept Synonyms,
life,juice,energy,zip,vitality,easy,Descriptor/Adjective Synonyms,
doo-wop,a cappella,madrigal,barbershop,vocal music,easy,Descriptor/Adjective Synonyms,
craft,line,work,trade,vocation,hard,Noun/Concept Synonyms,
bump,set,serve,spike,volleyball moves,medium,Noun/Concept Synonyms,
way,whoa,wee,why,w + vowel sound,very_hard,Word Structure/Play,
storm,liberty,sparks,sun,w.n.b.a. teams,hard,Members of a Set/Entities,
wings,liberty,mercury,sky,w.n.b.a. teams,hard,Members of a Set/Entities,
risk,gamble,stake,bet,wager,medium,Noun/Concept Synonyms,
stride,tread,step,march,walk,hard,Noun/Concept Synonyms,
lumber,plod,trudge,stomp,walk heavily,easy,Descriptor/Adjective Synonyms,
clock,belt,deck,slug,wallop,hard,Noun/Concept Synonyms,
dwindle,peter,fade,taper,wane,easy,Noun/Concept Synonyms,
delicate,bulky,spin,cotton,washing machine cycles/settings,medium,Action/Verb Synonyms,
line,pipe,channel,main,water and gas conduits,hard,Noun/Concept Synonyms,
fountain,tap,spring,well,water sources,hard,Noun/Concept Synonyms,
tug,barge,junk,sub,watercraft,hard,Noun/Concept Synonyms,
paper,museum,seal,poetic,wax ___,very_hard,Fill-in-the-Blank,
fix,answer,solution,remedy,way of solving a problem,easy,Idioms & Slang,
fly,bait,chum,lure,ways to attract fish,medium,Descriptor/Adjective Synonyms,
parens,asterisk,number,dagger,ways to denote a citation,very_hard,Idioms & Slang,
thou,grand,m,k,"ways to express 1,000",hard,Noun/Concept Synonyms,
trap,fish,forage,hunt,ways to gather food,medium,Noun/Concept Synonyms,
shout,whistle,wave,snap,ways to get attention,hard,Noun/Concept Synonyms,
hunt,fish,gather,farm,ways to get food,easy,Noun/Concept Synonyms,
grille,bumper,spoiler,rim,ways to modify a car's exterior,hard,Idioms & Slang,
bottle,can,draft,tap,ways to order a beer,medium,Idioms & Slang,
train,study,practice,drill,ways to prepare,easy,Noun/Concept Synonyms,
slice,shred,melt,crumble,ways to prepare cheese,very_hard,Noun/Concept Synonyms,
poach,scramble,fry,boil,ways to prepare eggs,easy,Noun/Concept Synonyms,
dry,ferment,can,freeze,ways to preserve food,medium,Noun/Concept Synonyms,
can,pickle,cure,freeze,ways to preserve food,medium,Noun/Concept Synonyms,
plaque,medal,certificate,trophy,ways to recognize achievement,medium,Noun/Concept Synonyms,
tweeze,wax,thread,shave,ways to remove hair,medium,Noun/Concept Synonyms,
base,bracket,stand,mount,ways to secure a tv,hard,Trivia/Pop Culture,
kneel,stand,salute,bow,ways to show respect,easy,Trivia/Pop Culture,
organize,canvass,campaign,stump,ways to support a candidate,easy,Idioms & Slang,
crop,flip,scale,rotate,ways to transform an image,easy,Idioms & Slang,
password,fingerprint,pin,face,ways to unlock a device,medium,Idioms & Slang,
face,pin,fingerprint,password,ways to unlock a device,medium,Idioms & Slang,
bun,twist,pony,braid,ways to wear your hair up,hard,Idioms & Slang,
rope,wrench,candlestick,knife,weapons in the game clue,hard,Idioms & Slang,
wrench,knife,candlestick,rope,weapons in the game clue,medium,Idioms & Slang,
bore,tire,exhaust,drain,weary,very_hard,Descriptor/Adjective Synonyms,
dewpoint,beaufort scale,wind chill,heat index,weather terms,very_hard,Noun/Concept Synonyms,
extensions,forward,back,refresh,web browser buttons,medium,Noun/Concept Synonyms,
view,file,window,history,web browser menus,hard,Noun/Concept Synonyms,
window,history,tab,bookmark,web browser-related,easy,Noun/Concept Synonyms,
opera,chrome,edge,safari,web browsers,hard,Noun/Concept Synonyms,
opera,chrome,edge,safari,web browsers,medium,Noun/Concept Synonyms,
dinky,little,minute,slight,wee,hard,Noun/Concept Synonyms,
heavy,middle,light,feather,weights in boxing,very_hard,Noun/Concept Synonyms,
sheriff,cowboy,outlaw,drifter,western tropes,hard,Noun/Concept Synonyms,
hail,rain,sleet,snow,wet weather,easy,Noun/Concept Synonyms,
one hundred,see,cold,celsius,"what ""c"" might mean",very_hard,Idioms & Slang,
clergy member,n.f.l. player,bird,m.l.b. player,"what ""cardinal"" might refer to",very_hard,Idioms & Slang,
suit,gemstone,infield,rhombus,"what ""diamond"" can refer to",very_hard,Idioms & Slang,
guzzle,feathers,sad,willing,"what ""down"" might mean",very_hard,Idioms & Slang,
education,editor,edward,past tense,"what ""ed"" might indicate",very_hard,Idioms & Slang,
yes,why,year,yellow,"what ""y"" might mean",very_hard,Idioms & Slang,
quote,possessive,foot,contraction,what ' can indicate,very_hard,Idioms & Slang,
glass,garnish,straw,coaster,what a drink is served with,hard,Idioms & Slang,
pound,pump,race,throb,what a heart does when excited,medium,Idioms & Slang,
spy,animal,birthmark,unit,what a mole can be,very_hard,Idioms & Slang,
thing,place,person,idea,what a noun might be,medium,Idioms & Slang,
baby,pet,plant,house,what a sitter might sit,hard,Idioms & Slang,
contraction,possessive,foot,quotation,what an apostrophe might indicate,very_hard,Idioms & Slang,
resistance,current,voltage,charge,what an electrometer measures,hard,Noun/Concept Synonyms,
clock,beast,candelabra,teacup,what characters were transformed into in “beauty and the beast”,very_hard,Trivia/Pop Culture,
sing,dive,breach,spout,what humpback whales do,hard,Noun/Concept Synonyms,
allergy,relief,onion,melodrama,what might bring tears to your eyes,hard,Idioms & Slang,
victory,peace,scissors,two,what the outstretched index and middle fingers can represent,very_hard,Idioms & Slang,
string lights,angel,candy cane,tinsel,what you might see on a christmas tree,easy,Trivia/Pop Culture,
area,one,excellent,athletic,what “a” might mean,very_hard,Noun/Concept Synonyms,
defeat,assignment,tired,tempo,what “beat” may mean,very_hard,Noun/Concept Synonyms,
william,banknote,invoice,beak,what “bill” might refer to,very_hard,Idioms & Slang,
noble,democratic,erotic,sad,what “blue” might mean,hard,Noun/Concept Synonyms,
alloy,suntan,third,sculpture,what “bronze” might mean,very_hard,Noun/Concept Synonyms,
enthusiast,polish,muscular,nude,what “buff” might mean,very_hard,Noun/Concept Synonyms,
nebula,eyeliner,marble,glasses,what “cat’s eye” can be used to describe,very_hard,Idioms & Slang,
convention,drawback,swindle,criminal,what “con” might mean,hard,Noun/Concept Synonyms,
hybrid,betray,angry,crucifix,what “cross” might mean,very_hard,Noun/Concept Synonyms,
insults,likes,shovels,apartment,what “digs” might mean,very_hard,Noun/Concept Synonyms,
democrat,dimensional,defense,drive,what “d” might stand for,very_hard,Idioms & Slang,
car,director,president,actor,what “ford” might refer to,very_hard,Idioms & Slang,
lush,ecological,fresh,envious,what “green” might mean,very_hard,Noun/Concept Synonyms,
naive,nauseous,unwell,jealous,what “green” might mean,very_hard,Noun/Concept Synonyms,
freudian concept,driver license,recognize,idaho,what “id” might refer to,easy,Idioms & Slang,
inside,indiana,inch,trendy,what “in” might refer to,medium,Idioms & Slang,
one,iota,myself,iodine,what “i” might mean,hard,Noun/Concept Synonyms,
nfl player,black,airplane,hot tub nozzle,what “jet” might refer to,very_hard,Idioms & Slang,
thousand,okay,potassium,kelvin,what “k” might mean,very_hard,Noun/Concept Synonyms,
lanthanum,musical note,los angeles,louisiana,what “la” might refer to,hard,Idioms & Slang,
progressive,port,departed,remaining,what “left” might mean,very_hard,Noun/Concept Synonyms,
greenlight,oklahoma,british magazine,mediocre,what “ok” might refer to,very_hard,Idioms & Slang,
oxygen,hug,zero,of,what “o” might mean,very_hard,Noun/Concept Synonyms,
popular,burst,soda,mainstream,what “pop” might mean,very_hard,Noun/Concept Synonyms,
burst,soda,father,dad,what “pop” might mean,very_hard,Noun/Concept Synonyms,
bounce,coil,geyser,season,what “spring” might refer to,very_hard,Idioms & Slang,
cattle,broth,merchandise,ancestry,what “stock” might mean,very_hard,Noun/Concept Synonyms,
win,tungsten,watt,west,what “w” might stand for,hard,Idioms & Slang,
ten,kiss,times,adult,what “x” might mean,very_hard,Noun/Concept Synonyms,
remainder,difference,balance,rest,what’s leftover,easy,Noun/Concept Synonyms,
when,harry,sally,met,when harry met sally,hard,Descriptor/Adjective Synonyms,
bye,please,bills,gimme,"when tripled, hit song titles",very_hard,Idioms & Slang,
desert,beach,hourglass,playground,where you might find sand,medium,Idioms & Slang,
limousine,movie set,toolbox,golf bag,where you might find “a driver”,very_hard,Idioms & Slang,
who,rabbit,roger,framed,who framed roger rabbit,medium,Noun/Concept Synonyms,
teen,adults only,mature,everyone,"who video games are for, per esrb ratings",hard,Idioms & Slang,
sum,count,gross,total,whole amount,medium,Noun/Concept Synonyms,
gaucho,palazzo,harem,culotte,wide-legged pant styles,easy,Noun/Concept Synonyms,
slack,freedom,license,latitude,wiggle room,medium,Noun/Concept Synonyms,
robin,venus,hank,tennessee,williamses,hard,Noun/Concept Synonyms,
on board,game,down,in,willing to participate,medium,Action/Verb Synonyms,
borg,graf,king,sinner,wimbledon winners,very_hard,Noun/Concept Synonyms,
wind,wine,wing,wink,win + letter,medium,Word Structure/Play,
shutter,drape,shade,blind,window treatments in the singular,very_hard,Idioms & Slang,
grape,winery,region,vintage,wine bottle info,easy,Noun/Concept Synonyms,
