Game ID,Puzzle Date,Word,Group Name,Group Level,Starting Row,Starting Column
767,2025-06-05,PLUNGER,PLUMBING EQUIPMENT,1,3,3
767,2025-06-05,SPOILER,WAYS TO MODIFY A CAR'S EXTERIOR,2,3,4
767,2025-06-05,BRINK,PRECIPICE,0,4,1
767,2025-06-05,WRENCH,PLUMBING EQUIPMENT,1,4,2
767,2025-06-05,GRILLE,WAYS TO MODIFY A CAR'S EXTERIOR,2,4,3
767,2025-06-05,CUSP,PRECIPICE,0,4,4
763,2025-06-06,CONVENTION,WHAT “CON” MIGHT MEAN,2,1,1
763,2025-06-06,REPORTER,NEWSPAPER JOBS,0,1,2
763,2025-06-06,SHADOWBOXER,ENDING WITH KINDS OF DOGS,3,1,3
763,2025-06-06,CRIMINAL,WHAT “CON” MIGHT MEAN,2,1,4
763,2025-06-06,STANDARD,EVERYDAY,1,2,1
763,2025-06-06,NEWSHOUND,ENDING WITH KINDS OF DOGS,3,2,2
763,2025-06-06,PHOTOGRAPHER,NEWSPAPER JOBS,0,2,3
763,2025-06-06,ROUTINE,EVERYDAY,1,2,4
763,2025-06-06,EDITOR,NEWSPAPER JOBS,0,3,1
763,2025-06-06,REGULAR,EVERYDAY,1,3,2
763,2025-06-06,TRENDSETTER,ENDING WITH KINDS OF DOGS,3,3,3
763,2025-06-06,DRAWBACK,WHAT “CON” MIGHT MEAN,2,3,4
763,2025-06-06,SWINDLE,WHAT “CON” MIGHT MEAN,2,4,1
763,2025-06-06,SNICKERDOODLE,ENDING WITH KINDS OF DOGS,3,4,2
763,2025-06-06,COLUMNIST,NEWSPAPER JOBS,0,4,3
763,2025-06-06,COMMON,EVERYDAY,1,4,4
769,2025-06-07,FOUND,ESTABLISH,1,1,1
769,2025-06-07,NUMBER,DITTY,2,1,2
769,2025-06-07,STRAIN,DITTY,2,1,3
769,2025-06-07,ONION,SPRING ___,3,1,4
769,2025-06-07,STRETCH,TIPS FOR WORKING OUT SAFELY,0,2,1
769,2025-06-07,AIR,DITTY,2,2,2
769,2025-06-07,FLING,SPRING ___,3,2,3
769,2025-06-07,LAUNCH,ESTABLISH,1,2,4
769,2025-06-07,START,ESTABLISH,1,3,1
769,2025-06-07,REST,TIPS FOR WORKING OUT SAFELY,0,3,2
769,2025-06-07,CHICKEN,SPRING ___,3,3,3
769,2025-06-07,INSTITUTE,ESTABLISH,1,3,4
769,2025-06-07,BREATHE,TIPS FOR WORKING OUT SAFELY,0,4,1
769,2025-06-07,EQUINOX,SPRING ___,3,4,2
769,2025-06-07,HYDRATE,TIPS FOR WORKING OUT SAFELY,0,4,3
769,2025-06-07,SONG,DITTY,2,4,4
766,2025-06-08,LAST,PERSIST,0,1,1
766,2025-06-08,BULL,ANIMAL METAPHORS IN ECONOMICS,1,1,2
766,2025-06-08,BORN,SIDEBAR INFO ON A PERSON’S WIKIPEDIA PAGE,2,1,3
766,2025-06-08,BRED,HOMOPHONES OF SLANG FOR MONEY,3,1,4
766,2025-06-08,DOE,HOMOPHONES OF SLANG FOR MONEY,3,2,1
766,2025-06-08,STAND,PERSIST,0,2,2
766,2025-06-08,SPOUSE,SIDEBAR INFO ON A PERSON’S WIKIPEDIA PAGE,2,2,3
766,2025-06-08,BEAR,ANIMAL METAPHORS IN ECONOMICS,1,2,4
766,2025-06-08,EDUCATION,SIDEBAR INFO ON A PERSON’S WIKIPEDIA PAGE,2,3,1
766,2025-06-08,CACHE,HOMOPHONES OF SLANG FOR MONEY,3,3,2
766,2025-06-08,DOVE,ANIMAL METAPHORS IN ECONOMICS,1,3,3
766,2025-06-08,HOLD,PERSIST,0,3,4
766,2025-06-08,LUTE,HOMOPHONES OF SLANG FOR MONEY,3,4,1
766,2025-06-08,STAY,PERSIST,0,4,2
766,2025-06-08,OCCUPATION,SIDEBAR INFO ON A PERSON’S WIKIPEDIA PAGE,2,4,3
766,2025-06-08,HAWK,ANIMAL METAPHORS IN ECONOMICS,1,4,4
764,2025-06-09,PRINT,KEYBOARD SHORTCUT COMMANDS,0,1,1
764,2025-06-09,GENUS,SPELLING BEE RANKS MINUS A LETTER,3,1,2
764,2025-06-09,RING,CRIME ORGANIZATION,2,1,3
764,2025-06-09,BOOK,SECURE IN ADVANCE,1,1,4
764,2025-06-09,FAMILY,CRIME ORGANIZATION,2,2,1
764,2025-06-09,SLID,SPELLING BEE RANKS MINUS A LETTER,3,2,2
764,2025-06-09,ORDER,SECURE IN ADVANCE,1,2,3
764,2025-06-09,SAVE,KEYBOARD SHORTCUT COMMANDS,0,2,4
764,2025-06-09,RESERVE,SECURE IN ADVANCE,1,3,1
764,2025-06-09,PASTE,KEYBOARD SHORTCUT COMMANDS,0,3,2
764,2025-06-09,GOO,SPELLING BEE RANKS MINUS A LETTER,3,3,3
764,2025-06-09,CREW,CRIME ORGANIZATION,2,3,4
764,2025-06-09,MAZING,SPELLING BEE RANKS MINUS A LETTER,3,4,1
764,2025-06-09,REQUEST,SECURE IN ADVANCE,1,4,2
764,2025-06-09,SYNDICATE,CRIME ORGANIZATION,2,4,3
764,2025-06-09,QUIT,KEYBOARD SHORTCUT COMMANDS,0,4,4
771,2025-06-10,CHILL,'80S SLANG,2,1,1
771,2025-06-10,IMAGE,THINGS YOU CAN INSERT IN A DOCUMENT,1,1,2
771,2025-06-10,MODERATE,ARBITRATE,0,1,3
771,2025-06-10,RADICAL,'80S SLANG,2,1,4
771,2025-06-10,TABLE,THINGS YOU CAN INSERT IN A DOCUMENT,1,2,1
771,2025-06-10,JUDGE,ARBITRATE,0,2,2
771,2025-06-10,CIVIC,___ DUTY,3,2,3
771,2025-06-10,CHAIR,ARBITRATE,0,2,4
771,2025-06-10,JURY,___ DUTY,3,3,1
771,2025-06-10,WORD,'80S SLANG,2,3,2
771,2025-06-10,TEXT BOX,THINGS YOU CAN INSERT IN A DOCUMENT,1,3,3
771,2025-06-10,CUSTOMS,___ DUTY,3,3,4
771,2025-06-10,PSYCH,'80S SLANG,2,4,1
771,2025-06-10,CHART,THINGS YOU CAN INSERT IN A DOCUMENT,1,4,2
771,2025-06-10,HEAVY,___ DUTY,3,4,3
771,2025-06-10,MEDIATE,ARBITRATE,0,4,4
770,2025-06-11,EYEBROW,ARC-SHAPED THINGS,1,1,1
770,2025-06-11,NUMBER,WAYS TO DENOTE A CITATION,3,1,2
770,2025-06-11,RAINBOW,ARC-SHAPED THINGS,1,1,3
770,2025-06-11,ROOSTER,CEREAL MASCOTS,2,1,4
770,2025-06-11,LEPRECHAUN,CEREAL MASCOTS,2,2,1
770,2025-06-11,DAGGER,WAYS TO DENOTE A CITATION,3,2,2
770,2025-06-11,COUNT,CEREAL MASCOTS,2,2,3
770,2025-06-11,CROW,BOAST,0,2,4
770,2025-06-11,ASTERISK,WAYS TO DENOTE A CITATION,3,3,1
770,2025-06-11,FLIGHT PATH,ARC-SHAPED THINGS,1,3,2
770,2025-06-11,STRUT,BOAST,0,3,3
770,2025-06-11,BANANA,ARC-SHAPED THINGS,1,3,4
770,2025-06-11,SHOW OFF,BOAST,0,4,1
770,2025-06-11,PARENS,WAYS TO DENOTE A CITATION,3,4,2
770,2025-06-11,ELVES,CEREAL MASCOTS,2,4,3
770,2025-06-11,BLUSTER,BOAST,0,4,4
765,2025-06-12,BOWLING,ENGAGING IN AN ACTIVITY WITH PINS OR NEEDLES,2,1,1
765,2025-06-12,WRESTLING,ENGAGING IN AN ACTIVITY WITH PINS OR NEEDLES,2,1,2
765,2025-06-12,MISSING,STARTING WITH TITLES,3,1,3
765,2025-06-12,DISHING,GOSSIPING,1,1,4
765,2025-06-12,SPOONING,GETTING COZY,0,2,1
765,2025-06-12,SIRING,STARTING WITH TITLES,3,2,2
765,2025-06-12,BUZZING,GOSSIPING,1,2,3
765,2025-06-12,SEWING,ENGAGING IN AN ACTIVITY WITH PINS OR NEEDLES,2,2,4
765,2025-06-12,LORDING,STARTING WITH TITLES,3,3,1
765,2025-06-12,SPILLING,GOSSIPING,1,3,2
765,2025-06-12,HUGGING,GETTING COZY,0,3,3
765,2025-06-12,DOCTORING,STARTING WITH TITLES,3,3,4
765,2025-06-12,SNUGGLING,GETTING COZY,0,4,1
765,2025-06-12,ACUPUNCTURING,ENGAGING IN AN ACTIVITY WITH PINS OR NEEDLES,2,4,2
765,2025-06-12,WHISPERING,GOSSIPING,1,4,3
765,2025-06-12,CUDDLING,GETTING COZY,0,4,4
776,2025-06-13,DOG,HOT ___,3,1,1
776,2025-06-13,LITTLE SPOON,SEEN AT AN ICE CREAM SHOP,1,1,2
776,2025-06-13,IRIS,HIT SONGS OF 1998,2,1,3
776,2025-06-13,WATER BOTTLE,HOT ___,3,1,4
776,2025-06-13,TOO CLOSE,HIT SONGS OF 1998,2,2,1
776,2025-06-13,LENS,PERSPECTIVE,0,2,2
776,2025-06-13,BENT,PERSPECTIVE,0,2,3
776,2025-06-13,ROD,HOT ___,3,2,4
776,2025-06-13,CONE,SEEN AT AN ICE CREAM SHOP,1,3,1
776,2025-06-13,ONE WEEK,HIT SONGS OF 1998,2,3,2
776,2025-06-13,POTATO,HOT ___,3,3,3
776,2025-06-13,POINT OF VIEW,PERSPECTIVE,0,3,4
776,2025-06-13,ANGLE,PERSPECTIVE,0,4,1
776,2025-06-13,CUP,SEEN AT AN ICE CREAM SHOP,1,4,2
776,2025-06-13,CLOSING TIME,HIT SONGS OF 1998,2,4,3
776,2025-06-13,SCOOP,SEEN AT AN ICE CREAM SHOP,1,4,4
773,2025-06-14,MOM,ELEMENTS OF A CLASSIC “MOM” TATTOO,1,1,1
773,2025-06-14,QUEEN,GODDESS,0,1,2
773,2025-06-14,RIBBON,ELEMENTS OF A CLASSIC “MOM” TATTOO,1,1,3
773,2025-06-14,BORDER,___ TERRIER,3,1,4
773,2025-06-14,BLUE,DOGS OF THE SCREEN,2,2,1
773,2025-06-14,BOSTON,___ TERRIER,3,2,2
773,2025-06-14,HEART,ELEMENTS OF A CLASSIC “MOM” TATTOO,1,2,3
773,2025-06-14,LEGEND,GODDESS,0,2,4
773,2025-06-14,TOTO,DOGS OF THE SCREEN,2,3,1
773,2025-06-14,ARROW,ELEMENTS OF A CLASSIC “MOM” TATTOO,1,3,2
773,2025-06-14,ICON,GODDESS,0,3,3
773,2025-06-14,HOOCH,DOGS OF THE SCREEN,2,3,4
773,2025-06-14,RAT,___ TERRIER,3,4,1
773,2025-06-14,BULL,___ TERRIER,3,4,2
773,2025-06-14,ASTRO,DOGS OF THE SCREEN,2,4,3
773,2025-06-14,DIVA,GODDESS,0,4,4
757,2025-06-15,FATHER,WHAT “POP” MIGHT MEAN,3,1,1
757,2025-06-15,LANGUAGE,CONSIDERATIONS FOR MOVIE RATINGS,2,1,2
757,2025-06-15,SODA,WHAT “POP” MIGHT MEAN,3,1,3
757,2025-06-15,BLAST,"""AW, HECK!""",1,1,4
757,2025-06-15,SMOKING,CONSIDERATIONS FOR MOVIE RATINGS,2,2,1
757,2025-06-15,MUD,SLANG FOR COFFEE,0,2,2
757,2025-06-15,ACTION,CONSIDERATIONS FOR MOVIE RATINGS,2,2,3
757,2025-06-15,BURST,WHAT “POP” MIGHT MEAN,3,2,4
757,2025-06-15,CRUD,"""AW, HECK!""",1,3,1
757,2025-06-15,POPULAR,WHAT “POP” MIGHT MEAN,3,3,2
757,2025-06-15,FUDGE,"""AW, HECK!""",1,3,3
757,2025-06-15,BREW,SLANG FOR COFFEE,0,3,4
757,2025-06-15,ROCKET FUEL,SLANG FOR COFFEE,0,4,1
757,2025-06-15,NUDITY,CONSIDERATIONS FOR MOVIE RATINGS,2,4,2
757,2025-06-15,JAVA,SLANG FOR COFFEE,0,4,3
757,2025-06-15,CURSES,"""AW, HECK!""",1,4,4
772,2025-06-16,SHIPSHAPE,STARTING WITH METHODS OF TRANSPORTATION,3,1,1
772,2025-06-16,INANIMATE,EXPRESSIONLESS,0,1,2
772,2025-06-16,CARBON,STARTING WITH METHODS OF TRANSPORTATION,3,1,3
772,2025-06-16,ROD,DRAPERY HANGING ITEMS,1,1,4
772,2025-06-16,GLASS,WHAT A DRINK IS SERVED WITH,2,2,1
772,2025-06-16,WOODEN,EXPRESSIONLESS,0,2,2
772,2025-06-16,BRACKET,DRAPERY HANGING ITEMS,1,2,3
772,2025-06-16,GARNISH,WHAT A DRINK IS SERVED WITH,2,2,4
772,2025-06-16,BUSBOY,STARTING WITH METHODS OF TRANSPORTATION,3,3,1
772,2025-06-16,TRAINEE,STARTING WITH METHODS OF TRANSPORTATION,3,3,2
772,2025-06-16,FLAT,EXPRESSIONLESS,0,3,3
772,2025-06-16,STRAW,WHAT A DRINK IS SERVED WITH,2,3,4
772,2025-06-16,BLANK,EXPRESSIONLESS,0,4,1
772,2025-06-16,HOOK,DRAPERY HANGING ITEMS,1,4,2
772,2025-06-16,COASTER,WHAT A DRINK IS SERVED WITH,2,4,3
772,2025-06-16,CURTAIN,DRAPERY HANGING ITEMS,1,4,4
774,2025-06-17,FIGHT,METTLE,1,1,1
774,2025-06-17,QUIT,BAD THINGS FOR A WEBSITE TO DO,2,1,2
774,2025-06-17,RESOLVE,METTLE,1,1,3
774,2025-06-17,FLIGHT,THINGS TO BOOK FOR A VACATION,0,1,4
774,2025-06-17,TOUR,THINGS TO BOOK FOR A VACATION,0,2,1
774,2025-06-17,FREEZE,BAD THINGS FOR A WEBSITE TO DO,2,2,2
774,2025-06-17,MARIONETTE,FIGURES IN CLASSIC DISNEY ANIMATED FILMS,3,2,3
774,2025-06-17,SPIRIT,METTLE,1,2,4
774,2025-06-17,FAWN,FIGURES IN CLASSIC DISNEY ANIMATED FILMS,3,3,1
774,2025-06-17,HOTEL,THINGS TO BOOK FOR A VACATION,0,3,2
774,2025-06-17,GRIT,METTLE,1,3,3
774,2025-06-17,MOUSE,FIGURES IN CLASSIC DISNEY ANIMATED FILMS,3,3,4
774,2025-06-17,TIMEOUT,BAD THINGS FOR A WEBSITE TO DO,2,4,1
774,2025-06-17,ELEPHANT,FIGURES IN CLASSIC DISNEY ANIMATED FILMS,3,4,2
774,2025-06-17,GLITCH,BAD THINGS FOR A WEBSITE TO DO,2,4,3
774,2025-06-17,CAR,THINGS TO BOOK FOR A VACATION,0,4,4
775,2025-06-18,SMACK,SQUARELY,1,1,1
775,2025-06-18,BARM,BODY PART PLUS A STARTING LETTER,3,1,2
775,2025-06-18,PEA,CONTENTS OF A POD,2,1,3
775,2025-06-18,WET,QUALITIES OF A RAINY DAY,0,1,4
775,2025-06-18,RANKLE,BODY PART PLUS A STARTING LETTER,3,2,1
775,2025-06-18,ASTRONAUT,CONTENTS OF A POD,2,2,2
775,2025-06-18,GRAY,QUALITIES OF A RAINY DAY,0,2,3
775,2025-06-18,WHALE,CONTENTS OF A POD,2,2,4
775,2025-06-18,COLD,QUALITIES OF A RAINY DAY,0,3,1
775,2025-06-18,COFFEE,CONTENTS OF A POD,2,3,2
775,2025-06-18,RIGHT,SQUARELY,1,3,3
775,2025-06-18,SHIP,BODY PART PLUS A STARTING LETTER,3,3,4
775,2025-06-18,EXACTLY,SQUARELY,1,4,1
775,2025-06-18,WINDY,QUALITIES OF A RAINY DAY,0,4,2
775,2025-06-18,LEAR,BODY PART PLUS A STARTING LETTER,3,4,3
775,2025-06-18,DEAD,SQUARELY,1,4,4
782,2025-06-19,FINAL,COMPONENTS OF ONE’S GRADE,0,1,1
782,2025-06-19,DESTINATION,MAP APP OPTIONS,1,1,2
782,2025-06-19,TRAIN,CLASSIC TOYS,2,1,3
782,2025-06-19,STOPS,MAP APP OPTIONS,1,1,4
782,2025-06-19,BLOCKS,CLASSIC TOYS,2,2,1
782,2025-06-19,BALL,CLASSIC TOYS,2,2,2
782,2025-06-19,MASKS,FENCING GEAR,3,2,3
782,2025-06-19,PAPERS,COMPONENTS OF ONE’S GRADE,0,2,4
782,2025-06-19,FOILS,FENCING GEAR,3,3,1
782,2025-06-19,JACKS,CLASSIC TOYS,2,3,2
782,2025-06-19,JACKETS,FENCING GEAR,3,3,3
782,2025-06-19,ROUTE,MAP APP OPTIONS,1,3,4
782,2025-06-19,ATTENDANCE,COMPONENTS OF ONE’S GRADE,0,4,1
782,2025-06-19,GLOVES,FENCING GEAR,3,4,2
782,2025-06-19,STARTING POINT,MAP APP OPTIONS,1,4,3
782,2025-06-19,HOMEWORK,COMPONENTS OF ONE’S GRADE,0,4,4
778,2025-06-20,ROCK,"PRO WRESTLING ICONS, WITH “THE”",2,1,1
778,2025-06-20,FILM,CAPTURE ON VIDEO,1,1,2
778,2025-06-20,SEAL,WAX ___,3,1,3
778,2025-06-20,SCISSORS,ITEMS IN A SEWING KIT,0,1,4
778,2025-06-20,POETIC,WAX ___,3,2,1
778,2025-06-20,PAPER,WAX ___,3,2,2
778,2025-06-20,BUTTON,ITEMS IN A SEWING KIT,0,2,3
778,2025-06-20,MUSEUM,WAX ___,3,2,4
778,2025-06-20,SNAKE,"PRO WRESTLING ICONS, WITH “THE”",2,3,1
778,2025-06-20,SHOOT,CAPTURE ON VIDEO,1,3,2
778,2025-06-20,THREAD,ITEMS IN A SEWING KIT,0,3,3
778,2025-06-20,HITMAN,"PRO WRESTLING ICONS, WITH “THE”",2,3,4
778,2025-06-20,RECORD,CAPTURE ON VIDEO,1,4,1
778,2025-06-20,NEEDLE,ITEMS IN A SEWING KIT,0,4,2
778,2025-06-20,UNDERTAKER,"PRO WRESTLING ICONS, WITH “THE”",2,4,3
778,2025-06-20,TAPE,CAPTURE ON VIDEO,1,4,4
779,2025-06-21,BRANDY,APPLE PRODUCTS,2,1,1
779,2025-06-21,MALT,STARTS OF EUROPEAN COUNTRIES,3,1,2
779,2025-06-21,FIRM,COMPANY,1,1,3
779,2025-06-21,BUTTER,APPLE PRODUCTS,2,1,4
779,2025-06-21,STOUT,STOCKY,0,2,1
779,2025-06-21,CIDER,APPLE PRODUCTS,2,2,2
779,2025-06-21,PORT,STARTS OF EUROPEAN COUNTRIES,3,2,3
779,2025-06-21,HOUSE,COMPANY,1,2,4
779,2025-06-21,LUXE,STARTS OF EUROPEAN COUNTRIES,3,3,1
779,2025-06-21,OUTFIT,COMPANY,1,3,2
779,2025-06-21,THICK,STOCKY,0,3,3
779,2025-06-21,SAUCE,APPLE PRODUCTS,2,3,4
779,2025-06-21,SQUAT,STOCKY,0,4,1
779,2025-06-21,GERM,STARTS OF EUROPEAN COUNTRIES,3,4,2
779,2025-06-21,CONCERN,COMPANY,1,4,3
779,2025-06-21,SOLID,STOCKY,0,4,4
781,2025-06-22,PORT,WHAT “LEFT” MIGHT MEAN,3,1,1
781,2025-06-22,PURSUIT,NOUNS FROM A FAMOUS LINE IN THE DECLARATION OF INDEPENDENCE,1,1,2
781,2025-06-22,PROGRESSIVE,WHAT “LEFT” MIGHT MEAN,3,1,3
781,2025-06-22,SUCCESSION,HBO SHOWS,2,1,4
781,2025-06-22,HAPPINESS,NOUNS FROM A FAMOUS LINE IN THE DECLARATION OF INDEPENDENCE,1,2,1
781,2025-06-22,DEPARTED,WHAT “LEFT” MIGHT MEAN,3,2,2
781,2025-06-22,FLASH,NEWS ANNOUNCEMENT,0,2,3
781,2025-06-22,LIBERTY,NOUNS FROM A FAMOUS LINE IN THE DECLARATION OF INDEPENDENCE,1,2,4
781,2025-06-22,WIRE,NEWS ANNOUNCEMENT,0,3,1
781,2025-06-22,EUPHORIA,HBO SHOWS,2,3,2
781,2025-06-22,REMAINING,WHAT “LEFT” MIGHT MEAN,3,3,3
781,2025-06-22,ENTOURAGE,HBO SHOWS,2,3,4
781,2025-06-22,INSECURE,HBO SHOWS,2,4,1
781,2025-06-22,BULLETIN,NEWS ANNOUNCEMENT,0,4,2
781,2025-06-22,LIFE,NOUNS FROM A FAMOUS LINE IN THE DECLARATION OF INDEPENDENCE,1,4,3
781,2025-06-22,REPORT,NEWS ANNOUNCEMENT,0,4,4
777,2025-06-23,HISTORICAL,FICTION CATEGORIES,1,1,1
777,2025-06-23,OLD FASHIONED,___ GLASS GLASSWARE,3,1,2
777,2025-06-23,SKINNY,KINDS OF JEANS,0,1,3
777,2025-06-23,BELL,WORDS IN HEMINGWAY TITLES,2,1,4
777,2025-06-23,SUN,WORDS IN HEMINGWAY TITLES,2,2,1
777,2025-06-23,FLARE,KINDS OF JEANS,0,2,2
777,2025-06-23,LITERARY,FICTION CATEGORIES,1,2,3
777,2025-06-23,MOM,KINDS OF JEANS,0,2,4
777,2025-06-23,OLD MAN,WORDS IN HEMINGWAY TITLES,2,3,1
777,2025-06-23,COCKTAIL,___ GLASS GLASSWARE,3,3,2
777,2025-06-23,FAREWELL,WORDS IN HEMINGWAY TITLES,2,3,3
777,2025-06-23,YOUNG ADULT,FICTION CATEGORIES,1,3,4
777,2025-06-23,COLLINS,___ GLASS GLASSWARE,3,4,1
777,2025-06-23,BOYFRIEND,KINDS OF JEANS,0,4,2
777,2025-06-23,SPECULATIVE,FICTION CATEGORIES,1,4,3
777,2025-06-23,SHOT,___ GLASS GLASSWARE,3,4,4
783,2025-06-24,SOLID,"OBJECTS IN 0-, 1-, 2- AND 3-DIMENSIONAL SPACE",3,1,1
783,2025-06-24,POD,BOTANICAL COVERINGS,1,1,2
783,2025-06-24,CAST,SEEN IN OPENING CREDITS,2,1,3
783,2025-06-24,STUDIO,SEEN IN OPENING CREDITS,2,1,4
783,2025-06-24,PLANE,"OBJECTS IN 0-, 1-, 2- AND 3-DIMENSIONAL SPACE",3,2,1
783,2025-06-24,STERN,STRICT,0,2,2
783,2025-06-24,HULL,BOTANICAL COVERINGS,1,2,3
783,2025-06-24,FIRM,STRICT,0,2,4
783,2025-06-24,TITLE,SEEN IN OPENING CREDITS,2,3,1
783,2025-06-24,LINE,"OBJECTS IN 0-, 1-, 2- AND 3-DIMENSIONAL SPACE",3,3,2
783,2025-06-24,TOUGH,STRICT,0,3,3
783,2025-06-24,SHELL,BOTANICAL COVERINGS,1,3,4
783,2025-06-24,HUSK,BOTANICAL COVERINGS,1,4,1
783,2025-06-24,DIRECTOR,SEEN IN OPENING CREDITS,2,4,2
783,2025-06-24,POINT,"OBJECTS IN 0-, 1-, 2- AND 3-DIMENSIONAL SPACE",3,4,3
783,2025-06-24,RIGID,STRICT,0,4,4
780,2025-06-25,CRAN,BIRDS MINUS LAST LETTER,3,1,1
780,2025-06-25,CUP,BEVERAGE SELF-SERVICE ITEMS,1,1,2
780,2025-06-25,RASP,WOODWORKING HAND TOOLS,2,1,3
780,2025-06-25,RAVE,BIRDS MINUS LAST LETTER,3,1,4
780,2025-06-25,STRAW,BEVERAGE SELF-SERVICE ITEMS,1,2,1
780,2025-06-25,GOAT,KINDS OF CHEESES,0,2,2
780,2025-06-25,HERO,BIRDS MINUS LAST LETTER,3,2,3
780,2025-06-25,BLUE,KINDS OF CHEESES,0,2,4
780,2025-06-25,PLANE,WOODWORKING HAND TOOLS,2,3,1
780,2025-06-25,LID,BEVERAGE SELF-SERVICE ITEMS,1,3,2
780,2025-06-25,JACK,KINDS OF CHEESES,0,3,3
780,2025-06-25,SAW,WOODWORKING HAND TOOLS,2,3,4
780,2025-06-25,FLAMING,BIRDS MINUS LAST LETTER,3,4,1
780,2025-06-25,NAPKIN,BEVERAGE SELF-SERVICE ITEMS,1,4,2
780,2025-06-25,CHISEL,WOODWORKING HAND TOOLS,2,4,3
780,2025-06-25,SWISS,KINDS OF CHEESES,0,4,4
785,2025-06-26,LOVELACE,ENDING WITH PLAYING CARDS,3,1,1
785,2025-06-26,ENIGMA,KINDS OF MACHINES,1,1,2
785,2025-06-26,SEWING,KINDS OF MACHINES,1,1,3
785,2025-06-26,SUITS,LEGAL DRAMAS,2,1,4
785,2025-06-26,VENDING,KINDS OF MACHINES,1,2,1
785,2025-06-26,HAWKING,ENDING WITH PLAYING CARDS,3,2,2
785,2025-06-26,DRESSING,COMPONENTS OF A SALAD,0,2,3
785,2025-06-26,MCQUEEN,ENDING WITH PLAYING CARDS,3,2,4
785,2025-06-26,GOLIATH,LEGAL DRAMAS,2,3,1
785,2025-06-26,PROTEIN,COMPONENTS OF A SALAD,0,3,2
785,2025-06-26,PINBALL,KINDS OF MACHINES,1,3,3
785,2025-06-26,DAMAGES,LEGAL DRAMAS,2,3,4
785,2025-06-26,CHEESE,COMPONENTS OF A SALAD,0,4,1
785,2025-06-26,BOJACK,ENDING WITH PLAYING CARDS,3,4,2
785,2025-06-26,MATLOCK,LEGAL DRAMAS,2,4,3
785,2025-06-26,LETTUCE,COMPONENTS OF A SALAD,0,4,4
786,2025-06-27,COUNT,“SESAME STREET” FIGURES,2,1,1
786,2025-06-27,HARP,PARTS OF AN ANGEL COSTUME,1,1,2
786,2025-06-27,BIRD,“SESAME STREET” FIGURES,2,1,3
786,2025-06-27,WINGS,PARTS OF AN ANGEL COSTUME,1,1,4
786,2025-06-27,CHIC,IN FASHION,0,2,1
786,2025-06-27,GROUCH,“SESAME STREET” FIGURES,2,2,2
786,2025-06-27,BLUES,___ BROTHERS,3,2,3
786,2025-06-27,MARX,___ BROTHERS,3,2,4
786,2025-06-27,MONSTER,“SESAME STREET” FIGURES,2,3,1
786,2025-06-27,ROBE,PARTS OF AN ANGEL COSTUME,1,3,2
786,2025-06-27,CHEMICAL,___ BROTHERS,3,3,3
786,2025-06-27,CURRENT,IN FASHION,0,3,4
786,2025-06-27,BLOOD,___ BROTHERS,3,4,1
786,2025-06-27,FRESH,IN FASHION,0,4,2
786,2025-06-27,HALO,PARTS OF AN ANGEL COSTUME,1,4,3
786,2025-06-27,HAPPENING,IN FASHION,0,4,4
790,2025-06-28,BOOT,POSSIBLE RESULTS OF A TRAFFIC VIOLATION,2,1,1
790,2025-06-28,BALL,THINGS A DOG CAN FETCH,0,1,2
790,2025-06-28,SCORE,GREAT MANY,1,1,3
790,2025-06-28,POINTS,POSSIBLE RESULTS OF A TRAFFIC VIOLATION,2,1,4
790,2025-06-28,SINGER,INDUSTRIAL REVOLUTION INVENTORS,3,2,1
790,2025-06-28,HOST,GREAT MANY,1,2,2
790,2025-06-28,DROVE,GREAT MANY,1,2,3
790,2025-06-28,STICK,THINGS A DOG CAN FETCH,0,2,4
790,2025-06-28,TOW,POSSIBLE RESULTS OF A TRAFFIC VIOLATION,2,3,1
790,2025-06-28,DIESEL,INDUSTRIAL REVOLUTION INVENTORS,3,3,2
790,2025-06-28,LOAD,GREAT MANY,1,3,3
790,2025-06-28,BELL,INDUSTRIAL REVOLUTION INVENTORS,3,3,4
790,2025-06-28,BONE,THINGS A DOG CAN FETCH,0,4,1
790,2025-06-28,TICKET,POSSIBLE RESULTS OF A TRAFFIC VIOLATION,2,4,2
790,2025-06-28,WATT,INDUSTRIAL REVOLUTION INVENTORS,3,4,3
790,2025-06-28,FRISBEE,THINGS A DOG CAN FETCH,0,4,4
787,2025-06-29,EARTHWORM,SEEN IN THE AFTERMATH OF A RAINSTORM,3,1,1
787,2025-06-29,FLOAT,ICE CREAM TREATS,0,1,2
787,2025-06-29,MUSHROOM,SEEN IN THE AFTERMATH OF A RAINSTORM,3,1,3
787,2025-06-29,MOONWALK,DANCE MOVES,2,1,4
787,2025-06-29,STARTLE,FLINCH,1,2,1
787,2025-06-29,PUDDLE,SEEN IN THE AFTERMATH OF A RAINSTORM,3,2,2
787,2025-06-29,SUNDAE,ICE CREAM TREATS,0,2,3
787,2025-06-29,JUMP,FLINCH,1,2,4
787,2025-06-29,SHAKE,ICE CREAM TREATS,0,3,1
787,2025-06-29,ROBOT,DANCE MOVES,2,3,2
787,2025-06-29,MUD,SEEN IN THE AFTERMATH OF A RAINSTORM,3,3,3
787,2025-06-29,FLOSS,DANCE MOVES,2,3,4
787,2025-06-29,BOLT,FLINCH,1,4,1
787,2025-06-29,SPLIT,ICE CREAM TREATS,0,4,2
