word1,word2,word3,word4,category,difficulty
sing,squeal,snitch,rat,tattle,medium
raspberry,jeer,hiss,boo,taunts,easy
family,order,domain,class,taxonomy ranks,very_hard
coach,school,guide,train,teach,easy
bunch,crew,pack,group,team,hard
rag,rib,needle,bait,tease,medium
meta,alphabet,apple,amazon,tech companies,easy
intuit,amazon,apple,oracle,tech companies,hard
method,approach,school,philosophy,technique,easy
medicine,commute,vision,prompter,tele___,very_hard
account,story,description,chronicle,telling of events,easy
guide,model,blueprint,mold,template,easy
match,game,tournament,set,tennis competition units,medium
all,love,deuce,ad,tennis scoring terms,hard
sitting,session,meeting,period,term,medium
vinyl,lp,wax,platter,terms for records,medium
love,pumpkin,sugar,angel,terms of endearment,easy
treasure,darling,pumpkin,love,terms of endearment,easy
boo,sugar,honey,sweetie,terms of endearment,medium
soil,land,ground,earth,terra firma,medium
animal print,houndstooth,polka dot,herringbone,textile patterns,easy
gravy,stuffing,turkey,pie,thanksgiving food,hard
tramp,prince,rascals,mermaid,the little ___,very_hard
balcony,stage,box,orchestra,theater sections,very_hard
feynman,einstein,hawking,oppenheimer,theoretical physicists,easy
car,bugler,africa,unicorn,they have a horn,hard
tests,super,computer,piano,they have keys,hard
walls,musicians,pitchers,cornfield,they have literal/idiomatic ears,very_hard
aquarium,geometry,tampa bay,sun,they have rays,very_hard
football,eddy,tornado,tasmanian devil,they move in a spiral,medium
lion,crowd,katy perry,engine,they roar,hard
pinwheel,flag,wind chime,vane,they're blowin' in the wind,easy
tape,toilet paper,ribbon,foil,they're on a roll!,medium
rob,pinch,swipe,steal,thieve,medium
skin,coat,layer,film,thin covering,medium
film,sheet,coat,leaf,thin layer,medium
mix,sample,spin,scratch,things a dj does,medium
frisbee,bone,ball,bone,things a dog can fetch,easy
ball,frisbee,stick,stick,things a dog can fetch,easy
ring,torch,beanbag,club,things a juggler juggles,hard
rattle,shed,slither,hiss,things a rattlesnake does,medium
crawl,coo,babble,nurse,things babies do,medium
pollinate,buzz,dance,sting,things bees do,hard
grouch,o,statuette,baloney,things called “oscar”,very_hard
shed,knead,purr,scratch,things cats do,medium
abecedarium,computer keyboard,scrabble,ouija board,things featuring letters a through z,very_hard
comets,dress coat,coin toss,sonic the hedgehog,things featuring tails,very_hard
balloon animal,water wings,bouncy castle,whoopee cushion,things filled with air,medium
strap,lens,body,flash,things in a camera kit,hard
robe,washcloth,slippers,towel,things in a spa locker room,hard
coat rack,console,runner,bench,things in an entryway,hard
genie,message,ship,lightning,things in bottles,very_hard
mittens,kettles,raindrops,whiskers,things in “my favorite things”,very_hard
xylophone,whac-a-mole,croquet,carpentry,things involving mallets,medium
sunset,kaleidoscope,peacock,rainbow,things known for being colorful things,hard
fortune teller,fan,airplane,crane,things made by folding paper,hard
organism,honeycomb,solar panel,spreadsheet,things made of cells,hard
tire,eraser,galosh,balloon,things made of rubber,medium
crayon,candle,honeycomb,seal,things made of wax,medium
pillow,boa,headdress,shuttlecock,things made with feathers,medium
corn dog,lollipop,ball-in-cup,cotton swab,things on sticks,hard
clip,file,bite,paint,things people do to fingernails,medium
maraca,hands,snowglobe,polaroid,things people shake,very_hard
tea,aura,palm,tarot,things read in divination,very_hard
bill,letter,catalog,card,things received in the mail,hard
slots,chips,dice,cards,things seen at a casino,hard
gnome,shed,sprinkler,grill,things seen in a yard,easy
cookies,cache,history,data,things stored by a web browser,medium
bottle,graduate,mushroom,salary,things that are capped,very_hard
shadow,doubt,movie,vote,things that are cast,very_hard
corset,hourglass,diabolo,wasp,things that are cinched in the middle,hard
baby,blow,package,speech,things that are delivered,very_hard
zodiac,clock,year,foot,things that are divided into twelve segments,very_hard
caterpillar,peach,fleece,pipe cleaner,things that are fuzzy,easy
basketball,floatie,balloon,tire,things that are inflated,medium
hoagie,baton,torpedo,cigar,things that are long and cylindrical,very_hard
lotion,incense,soap,candle,things that are often scented,medium
goldfish,basketball,carrot,pumpkin,things that are orange,easy
flamingo,calamine lotion,bubble gum,carnation,things that are pink,medium
barbie dreamhouse,flamingo,eraser,cherry blossom,things that are pink,medium
eggplant,eggplant,lavender,grimace,things that are purple,very_hard
barney the dinosaur,people eater,amethyst,swing state,things that are purple,very_hard
devil,stop sign,rose,strawberry,things that are red,easy
maraschino cherry,fire engine,mars,clown nose,things that are red,easy
ruby,poppy,brick,fire truck,things that are red,hard
cardinal,beet,cherry,stop sign,things that are red,hard
elmo,rose,ketchup,cardinal,things that are red,medium
eel,banana peel,grease,ice,things that are slippery,hard
snow,polar bear,baby powder,milk,things that are white,easy
mustard,lemon,minion,canary,things that are yellow,easy
school bus,banana,sunflower,canary,things that are yellow,medium
gum,glue,tape,stick,things that are “sticky”,very_hard
table,book,tree,salad,things that can have leaves,very_hard
faucet,nose,candidate,mascara,things that can run,very_hard
nose,mascara,stockings,dye,"things that can run, annoyingly",hard
union,inspiration,cobra,lightning,things that can strike,very_hard
film,thread,wire,tape,things that come on spools,hard
tide,sun,elevator,yo-yo,things that go up and down,very_hard
aurora,radium,glowstick,firefly,things that luminesce,medium
pepper,smoke,pollen,dust,things that make you sneeze,hard
wasp,insult,nettle,jellyfish,things that might sting,hard
skunk,cheese,garbage,feet,things that might stink,hard
waffle iron,clam,laptop,compact,things that open like a clam,very_hard
cap,seal,plug,cover,things that prevent leaks,easy
bell,alarm,intercom,phone,things that ring,medium
carousel,barber pole,ceiling fan,lazy susan,things that rotate about a vertical axis,hard
top,globe,carousel,record,things that spin,hard
vacuum,vampire,straw,leech,things that suck,very_hard
pendulum,saloon doors,golfer,swing,things that swing,very_hard
instagram,coffee maker,cigarette,air purifier,things that use filters,hard
bird,kettle,train,referee,things that whistle,very_hard
dandelion,eyelash,candle,dice,things to blow on for wishes/luck,very_hard
hotel,flight,car,tour,things to book for a vacation,easy
remote,tongue,heels,mouse,things to click,very_hard
tree,mountain,ladder,rope,things to climb,hard
smile,window,egg,knuckles,things to crack,hard
circulate,mingle,network,converse,things to do at a work event,medium
cut,shuffle,fan,deal,things to do with a deck of cards,hard
bill,check,tab,invoice,things to pay,easy
fight,bone,afro,lock,things to pick,hard
hem,pleat,seam,dart,things to sew,easy
page view,hit,visit,click,things tracked by web analytics,hard
saddle,wallet,moccasins,football,things traditionally made of leather,hard
glove,tee,ball,driver,things used in golf,medium
lego set,pick-up sticks,jigsaw puzzle,lite-brite,things with a lot of pieces,hard
insect,satellite dish,radio tower,teletubby,things with antenna/e,hard
drill,comedian,bridle,byte,things with bits,very_hard
solar panel,spreadsheet,organism,honeycomb,things with cells,very_hard
reactor,apple,planet,computer,things with cores,very_hard
potato,hurricane,face,needle,things with eye(s),very_hard
biped,furniture,poem,yardstick,things with feet,very_hard
sponge,bowling ball,golf course,colander,things with holes,very_hard
inner tube,bagel,hula hoop,washer,things with holes in the middle,hard
squid,tattoo machine,printer,pen,things with ink,hard
florida,locksmith,cryptography,piano,things with keys,very_hard
checkers,nhl,deck of cards,monarchy,things with kings,very_hard
plywood,cake,earth,onion,things with layers,hard
henhouse,earth,photoshop,onion,things with layers,very_hard
tree,book,table,tea,things with leaves,very_hard
chain,golf course,sausage,website,things with links,very_hard
guitar,giraffe,lamp,bottle,things with necks,hard
turntable,sewing kit,compass,pine tree,things with needle/s,medium
tree,wedding,saturn,circus,things with rings,very_hard
turtle,hard taco,snail,clam,things with shells,medium
egg,egg,nut,m&m,things with shells,medium
schedule,atm,spatula,casino,things with slots,very_hard
book,skeleton,cactus,hedgehog,things with spines,very_hard
ladybug,dalmatian,die,domino,things with spots,hard
fountain,whale,teapot,gutter,things with spouts,very_hard
mattress,mousetrap,trampoline,clock,things with spring/s,very_hard
candy cane,referee,tiger,crosswalk,things with stripes,very_hard
keyboard,browser,soda can,folder,things with tabs,hard
comb,zipper,saw,gear,things with teeth,hard
trees,swimmers,elephants,cars,things with trunks,very_hard
wagon,rollerblade,skateboard,dolly,things with wheels,medium
bird,angel,pegasus,airplane,things with wings,hard
hospital,fly,airplane,fairy,things with wings,medium
lavalier,boutonnière,lapel pin,awareness ribbon,things worn on lapels,easy
ikea furniture,lego set,puzzle,model,things you assemble,hard
bubble,raspberry,fuse,kiss,things you can blow,very_hard
wiis,televisions,drones,garage doors,things you can control with remotes,very_hard
egg,code,whip,joke,things you can crack,hard
bold,underline,highlight,strikethrough,things you can do to text,medium
pick,thumb,hold,blow,things you can do to your nose,very_hard
spike,punt,snap,pass,things you can do with a football,medium
flutter,wink,bat,blink,things you can do with your eyelids,medium
smack,curl,pucker,purse,things you can do with your lips,very_hard
picture,card,bath,curtain,things you can draw,hard
table,image,text box,chart,things you can insert in a document,medium
column,cell,sheet,row,things you can insert into a spreadsheet,hard
nose,apple,card,banjo,things you can pick,hard
medicine,law,self-care,witchcraft,things you can practice,very_hard
iron,fist,brakes,gas,things you can pump,very_hard
bug bite,vinyl record,lottery ticket,your head,things you can scratch,hard
record,mood,volleyball,table,things you can set,very_hard
party,tantrum,curveball,wrench,"things you can throw, in metaphors",very_hard
ring,knock,buzz,shout,things you do at someone's front door,hard
doze,doodle,space,pass notes,things you might do during a boring class/meeting,hard
snore,dream,drool,talk,things you might do in your sleep,medium
hairspray,magic 8 ball,snowglobe,salad dressing,things you shake,medium
affiliate,relate,associate,equate,think of together,easy
party,rail,rock,eye,third ___,hard
beat,pulse,pound,thump,throb,easy
hurl,fling,chuck,cast,throw,medium
pepper,scatter,strew,sprinkle,throw here and there,medium
eject,toss,boot,bounce,throw out,easy
dart,horseshoe,ring,axe,thrown in target games,hard
stick,poke,prod,jab,thrust,easy
concert,movie,play,game,ticketed events,medium
floor,level,deck,story,tier,medium
slope,cant,list,lean,tilt to one side,hard
soon,then,later,now,time adverbs,hard
leave,vacation,holiday,rest,time off,easy
break,recess,leave,break,time off,easy
decade,millennium,year,century,time periods,easy
clock,sundial,watch,hourglass,timekeeping devices,easy
tone,shade,color,hue,tint,easy
tone,hue,shade,tinge,tint,easy
small,minute,slight,wee,tiny,hard
mite,tad,little,bit,"tiny amount, with “a”",medium
hydrate,breathe,stretch,rest,tips for working out safely,easy
pee-wee,indiana,ferris,heather,title characters in '80s movies,very_hard
hedgehog,plumber,princess,gorilla,title figures in classic video games,very_hard
willy,babe,beethoven,charlotte,title movie animals,very_hard
quinn,house,howser,grey,title tv doctors,hard
babe,bolt,dumbo,ted,titular animals of film,hard
monk,tracy,magnum,shaft,titular fictional detectives,very_hard
tollbooth,towboat,tomboy,toolbox,to-bo- compound words,medium
stomach,swallow,stand,bear,tolerate,easy
bear,stomach,swallow,bear,tolerate,medium
stand,take,take,stand,tolerate,medium
sully,big,splash,philadelphia,tom hanks movies,very_hard
waits,petty,cruise,holland,toms,hard
annie,company,cats,cabaret,tony winners for best musical,medium
hawk,stark,montana,soprano,tony ___,very_hard
file,saw,level,hammer,tools,easy
banana,dog,hat,secret,top ___,very_hard
issue,subject,matter,point,topic of discussion,easy
fall,tumble,spill,wipeout,topple,easy
cami,tank,tee,halter,tops,medium
bagel,lifesaver,donut,cheerio,torus-shaped food,hard
tire,wreath,lifesaver,bagel,torus-shaped things,medium
graze,brush,skim,kiss,touch lightly,easy
swipe,tap,scroll,pinch,touchscreen gestures,easy
tap,pinch,swipe,spread,touchscreen gestures,hard
semi,quarter,qualifier,final,tournament rounds,easy
hammer,hurdle,pole,pole,track and field equipment,medium
javelin,hurdle,hammer,baton,track and field equipment,medium
trait,hallmark,stamp,feature,trademark,medium
egg,bill,venom,fur,trademarks of a platypus,very_hard
zoom,photoshop,google,uber,trademarks that have become verbs,easy
yield,detour,slow,stop,traffic signs,hard
receipt,statement,bill,invoice,transaction record,hard
hand,send,pass,give,transfer,hard
pass,give,deliver,hand,transfer,medium
march,tramp,trek,hike,travel on foot,hard
pamper,baby,spoil,mother,treat with excessive care,easy
bark,root,branch,trunk,tree features,hard
rings,bark,crown,roots,tree features,medium
you,beach,pair,fur,tree homophones,very_hard
walnut,almond,cashew,pecan,tree nuts,medium
cedar,ash,poplar,oak,trees,easy
ebony,ash,gum,cherry,trees,hard
beech,pine,palm,elder,trees,medium
pine,spruce,cedar,yew,trees,medium
tough,complex,delicate,sticky,tricky,easy
tan,cot,sin,sec,trig functions,very_hard
hat trick,threepeat,trifecta,triple crown,trio of sports achievements,easy
coconut,mango,pineapple,banana,tropical fruits,very_hard
chayote,durian,bitter melon,soursop,tropical fruits/vegetables,hard
shellac,rout,crush,cream,trounce,hard
accept,believe,swallow,buy,trust as real,easy
withdraw,retreat,leave,flee,turn tail,easy
tables,corner,page,tide,turn the ___,very_hard
munster,pickles,griffin,partridge,tv comedy families,hard
color,brightness,contrast,tint,tv display settings,easy
lasso,smart,rogers,mars,tv show title surnames,very_hard
flipper,firefly,fleabag,fargo,tv shows,hard
24,firefly,bones,weeds,tv shows,medium
cheer,scrub,weed,friend,tv shows minus “s”,hard
euphoria,cheers,glee,felicity,tv shows with happy-sounding names,hard
nes,vhs,mtv,alf,tv-related abbreviations in the '80s,hard
wind,spool,wrap,coil,twist around,medium
stone,often,freight,canine,two letters + number,very_hard
lecture,seminar,discussion,lab,types of academic courses,easy
tote,messenger,clutch,satchel,types of bags,easy
cinderella,david-and-goliath,rags-to-riches,underdog,types of come-from-behind stories,hard
curly,waffle,shoestring,wedge,types of french fries,medium
sheepshank,bowline,bend,hitch,types of knots,very_hard
tempera,watercolor,oil,acrylic,types of paint,medium
kidney,infinity,kiddie,olympic,types of pools,easy
am,satellite,walkie-talkie,ham,types of radio,easy
statement,command,question,exclamation,types of sentences,medium
ice,slush,crust,powder,types of snow,medium
tusk,fang,molar,canine,types of teeth,easy
helena,irving,billings,buffalo,u.s. cities,hard
mobile,buffalo,phoenix,phoenix,u.s. cities,hard
quarter,penny,nickel,dime,u.s. coins,easy
brown,smith,howard,duke,u.s. colleges/universities,hard
colorado,arizona,utah,nevada,u.s. mountain states,easy
dick,teddy,cal,abe,u.s. presidential nicknames,hard
grant,adams,washington,ford,u.s. presidents,easy
pa,or,hi,ma,u.s. state abbreviations,medium
ark,ala,miss,ore,"u.s. state abbreviations, per ap style guide",very_hard
frontier,american,spirit,united,u.s.-based airlines,hard
stable,steady,even,level,unchanging,easy
project,enterprise,endeavor,venture,undertaking,easy
boxer,drawer,short,brief,underwear in the singular,very_hard
dull,vanilla,boring,mundane,unexciting,medium
constant,level,uniform,stable,unfluctuating,medium
abandon,unrestraint,freedom,spontaneity,uninhibitedness,medium
cal,in,gal,oz,unit abbreviations,hard
roll,loaf,bun,baguette,unit of bread,easy
letter,paragraph,sentence,word,unit of language,easy
mole,lux,bar,bel,units,hard
volt,hertz,mole,second,units,medium
foot,verse,meter,line,units in poetry,medium
six-pack,case,forty,growler,units of beer,hard
foot,mile,yard,inch,units of length,easy
fathom,foot,yard,league,units of length,hard
mile,foot,league,yard,units of length,medium
hertz,second,mole,newton,units of measure,hard
ear,head,bulb,stalk,units of vegetables,very_hard
pint,cup,gallon,quart,units of volume,easy
quartz,bounce,galleon,pinot,units of volume plus letter,very_hard
blanket,general,sweeping,broad,universal,hard
brown,howard,rice,duke,universities,hard
remote,slim,small,outside,"unlikely, as chances",hard
awkward,stilted,wooden,stiff,"unnatural, as mannerisms",easy
draw,wild,reverse,skip,uno cards,medium
several,na,few,handful,unspecified quantities,easy
easy,open,game,flexible,up for anything,hard
willing,amenable,game,down,up for it,medium
revise,amend,correct,fix,update for accuracy,easy
pillar,post,pole,column,upright support,easy
surge,spike,rise,boom,upswing,easy
milk,comp,orgo,neti,url endings plus a letter,very_hard
cube,dice,slice,julienne,use a kitchen knife,medium
sew,darn,hem,seam,use a needle and thread,medium
laser pointer,projector,clicker,slides,used during a presentation,easy
water,cup,teabag,kettle,used for tea,medium
log,tinder,match,kindling,used in building a fire,easy
rollers,comb,dryer,hairspray,used in hair care,easy
magnifying glass,flint,matches,lighter,used in starting a fire,medium
exhaust,hose,pipe,duct,used in ventilation,hard
sticks,snow,carrot,coal,used to build a snowman,hard
sand,plow,salt,shovel,used to clear snow,hard
carrot,scarf,coal,pipe,used to decorate a snowman,hard
chock,tire,wrench,jack,used to fix a flat,medium
water,pot,seed,soil,used to grow a houseplant,easy
racket,mallet,bat,stick,used to hit a ball in sports,medium
filter,water,grinder,beans,used to make coffee,medium
cone,barrier,flare,flag,used to redirect traffic,hard
stain,microscope,slide,specimen,used to view a biological sample,hard
ladle,pot,spoon,bowl,used when serving soup,medium
electric,gas,water,telephone,utilities,easy
trash,cable,water,gas,utilities,medium
seventh heaven,shangri-la,xanadu,paradise,utopia,easy
peep,sound,word,noise,utterance,medium
dell,dale,hollow,glen,valley,medium
lost boys,twilight,blade,near dark,vampire movies,hard
silver,garlic,cross,sun,vampire vulnerabilities,medium
departure,break,change,alternative,variation from the norm,easy
types,stripes,kinds,sorts,varieties,easy
sort,style,type,kind,variety,medium
charred,beat,pee,leak,vegetable homophones,very_hard
spear,bulb,head,ear,vegetable units,hard
spear,floret,stalk,clove,vegetable units,medium
beet,onion,corn,carrot,vegetables,hard
pepper,tomato,eggplant,cucumber,vegetables that are also fruits,easy
hive,eek,ale,quash,vegetables with first letter removed,very_hard
booth,stall,table,stand,vendor’s spot at a market,easy
grand,august,regal,noble,venerable,medium
could,might,can,may,verbs expressing possibility,easy
code,hack,program,develop,verbs for a software engineer,very_hard
powder,glaze,sprinkle,frost,verbs for finishing donuts,hard
frost,beat,bake,preheat,verbs in a cake recipe,easy
proof,rise,ferment,rest,verbs in breadmaking,hard
fish,bird,mammal,reptile,vertebrates,medium
key,vital,central,critical,very important,easy
shred,hint,trace,touch,very small amount,easy
crash,sonic,mario,link,video game characters,very_hard
dreamcast,genesis,switch,wii,video game consoles,medium
halo,metroid,madden,civilization,video game franchises,very_hard
pep,beans,energy,zip,vigor,hard
web,net,metaverse,cloud,virtual spaces,medium
monitor,terminal,display,screen,visual interface,easy
life,juice,energy,zip,vitality,easy
doo-wop,a cappella,madrigal,barbershop,vocal music,easy
craft,line,work,trade,vocation,hard
bump,set,serve,spike,volleyball moves,medium
way,whoa,wee,why,w + vowel sound,very_hard
storm,liberty,sparks,sun,w.n.b.a. teams,hard
wings,liberty,mercury,sky,w.n.b.a. teams,hard
risk,gamble,stake,bet,wager,medium
stride,tread,step,march,walk,hard
lumber,plod,trudge,stomp,walk heavily,easy
clock,belt,deck,slug,wallop,hard
dwindle,peter,fade,taper,wane,easy
delicate,bulky,spin,cotton,washing machine cycles/settings,medium
line,pipe,channel,main,water and gas conduits,hard
fountain,tap,spring,well,water sources,hard
tug,barge,junk,sub,watercraft,hard
paper,museum,seal,poetic,wax ___,very_hard
fix,answer,solution,remedy,way of solving a problem,easy
fly,bait,chum,lure,ways to attract fish,medium
parens,asterisk,number,dagger,ways to denote a citation,very_hard
thou,grand,m,k,"ways to express 1,000",hard
trap,fish,forage,hunt,ways to gather food,medium
shout,whistle,wave,snap,ways to get attention,hard
hunt,fish,gather,farm,ways to get food,easy
grille,bumper,spoiler,rim,ways to modify a car's exterior,hard
bottle,can,draft,tap,ways to order a beer,medium
train,study,practice,drill,ways to prepare,easy
slice,shred,melt,crumble,ways to prepare cheese,very_hard
poach,scramble,fry,boil,ways to prepare eggs,easy
dry,ferment,can,freeze,ways to preserve food,medium
can,pickle,cure,freeze,ways to preserve food,medium
plaque,medal,certificate,trophy,ways to recognize achievement,medium
tweeze,wax,thread,shave,ways to remove hair,medium
base,bracket,stand,mount,ways to secure a tv,hard
kneel,stand,salute,bow,ways to show respect,easy
organize,canvass,campaign,stump,ways to support a candidate,easy
crop,flip,scale,rotate,ways to transform an image,easy
password,fingerprint,pin,face,ways to unlock a device,medium
face,pin,fingerprint,password,ways to unlock a device,medium
bun,twist,pony,braid,ways to wear your hair up,hard
rope,wrench,candlestick,knife,weapons in the game clue,hard
wrench,knife,candlestick,rope,weapons in the game clue,medium
bore,tire,exhaust,drain,weary,very_hard
dewpoint,beaufort scale,wind chill,heat index,weather terms,very_hard
extensions,forward,back,refresh,web browser buttons,medium
view,file,window,history,web browser menus,hard
window,history,tab,bookmark,web browser-related,easy
opera,chrome,edge,safari,web browsers,hard
opera,chrome,edge,safari,web browsers,medium
dinky,little,minute,slight,wee,hard
heavy,middle,light,feather,weights in boxing,very_hard
sheriff,cowboy,outlaw,drifter,western tropes,hard
hail,rain,sleet,snow,wet weather,easy
one hundred,see,cold,celsius,"what ""c"" might mean",very_hard
clergy member,n.f.l. player,bird,m.l.b. player,"what ""cardinal"" might refer to",very_hard
suit,gemstone,infield,rhombus,"what ""diamond"" can refer to",very_hard
guzzle,feathers,sad,willing,"what ""down"" might mean",very_hard
education,editor,edward,past tense,"what ""ed"" might indicate",very_hard
yes,why,year,yellow,"what ""y"" might mean",very_hard
quote,possessive,foot,contraction,what ' can indicate,very_hard
glass,garnish,straw,coaster,what a drink is served with,hard
pound,pump,race,throb,what a heart does when excited,medium
spy,animal,birthmark,unit,what a mole can be,very_hard
thing,place,person,idea,what a noun might be,medium
baby,pet,plant,house,what a sitter might sit,hard
contraction,possessive,foot,quotation,what an apostrophe might indicate,very_hard
resistance,current,voltage,charge,what an electrometer measures,hard
clock,beast,candelabra,teacup,what characters were transformed into in “beauty and the beast”,very_hard
sing,dive,breach,spout,what humpback whales do,hard
allergy,relief,onion,melodrama,what might bring tears to your eyes,hard
victory,peace,scissors,two,what the outstretched index and middle fingers can represent,very_hard
string lights,angel,candy cane,tinsel,what you might see on a christmas tree,easy
area,one,excellent,athletic,what “a” might mean,very_hard
defeat,assignment,tired,tempo,what “beat” may mean,very_hard
william,banknote,invoice,beak,what “bill” might refer to,very_hard
noble,democratic,erotic,sad,what “blue” might mean,hard
alloy,suntan,third,sculpture,what “bronze” might mean,very_hard
enthusiast,polish,muscular,nude,what “buff” might mean,very_hard
nebula,eyeliner,marble,glasses,what “cat’s eye” can be used to describe,very_hard
convention,drawback,swindle,criminal,what “con” might mean,hard
hybrid,betray,angry,crucifix,what “cross” might mean,very_hard
insults,likes,shovels,apartment,what “digs” might mean,very_hard
democrat,dimensional,defense,drive,what “d” might stand for,very_hard
car,director,president,actor,what “ford” might refer to,very_hard
lush,ecological,fresh,envious,what “green” might mean,very_hard
naive,nauseous,unwell,jealous,what “green” might mean,very_hard
freudian concept,driver license,recognize,idaho,what “id” might refer to,easy
inside,indiana,inch,trendy,what “in” might refer to,medium
one,iota,myself,iodine,what “i” might mean,hard
nfl player,black,airplane,hot tub nozzle,what “jet” might refer to,very_hard
thousand,okay,potassium,kelvin,what “k” might mean,very_hard
lanthanum,musical note,los angeles,louisiana,what “la” might refer to,hard
progressive,port,departed,remaining,what “left” might mean,very_hard
greenlight,oklahoma,british magazine,mediocre,what “ok” might refer to,very_hard
oxygen,hug,zero,of,what “o” might mean,very_hard
popular,burst,soda,mainstream,what “pop” might mean,very_hard
burst,soda,father,dad,what “pop” might mean,very_hard
bounce,coil,geyser,season,what “spring” might refer to,very_hard
cattle,broth,merchandise,ancestry,what “stock” might mean,very_hard
win,tungsten,watt,west,what “w” might stand for,hard
ten,kiss,times,adult,what “x” might mean,very_hard
remainder,difference,balance,rest,what’s leftover,easy
when,harry,sally,met,when harry met sally,hard
bye,please,bills,gimme,"when tripled, hit song titles",very_hard
desert,beach,hourglass,playground,where you might find sand,medium
limousine,movie set,toolbox,golf bag,where you might find “a driver”,very_hard
who,rabbit,roger,framed,who framed roger rabbit,medium
teen,adults only,mature,everyone,"who video games are for, per esrb ratings",hard
sum,count,gross,total,whole amount,medium
gaucho,palazzo,harem,culotte,wide-legged pant styles,easy
slack,freedom,license,latitude,wiggle room,medium
robin,venus,hank,tennessee,williamses,hard
on board,game,down,in,willing to participate,medium
borg,graf,king,sinner,wimbledon winners,very_hard
wind,wine,wing,wink,win + letter,medium
shutter,drape,shade,blind,window treatments in the singular,very_hard
grape,winery,region,vintage,wine bottle info,easy
chard,cab,bubbly,zin,wine nicknames,very_hard
balanced,full,sweet,dry,wine tasting descriptors,hard
carafe,bottle,decanter,glass,wine vessels,easy
moth,gnat,wasp,fly,winged insects,easy
prize,reward,purse,pot,winnings,easy
kitty,purse,pot,prize,winnings,medium
absent,minus,sans,wanting,without,medium
summer,keys,swift,nicks,women singers,very_hard
jan,deb,sue,kat,women’s nicknames,medium
shield,lasso,sword,tiara,wonder woman’s costume,hard
lighthouse,temple,gardens,pyramid,wonders of the world,hard
pursue,court,romance,charm,woo,medium
bassoon,flute,oboe,clarinet,woodwinds,easy
oboe,clarinet,flute,saxophone,woodwinds,medium
plane,chisel,rasp,saw,woodworking hand tools,hard
dovetail,mortise,mitre,dado,woodworking joint terms,hard
drills,saws,routers,files,woodworking tools,hard
why,you,are,see,words abbreviated with letters,hard
tuberculosis,touchdown,trademark,television,words abbreviated with “t” + letter,very_hard
spy,beam,robot,ching,"words after ""i""",very_hard
good riddance,sayonara,about time,finally,words after a welcome departure,hard
degree,marvel,pac-man,paint,words after the letters “ms”,very_hard
cycle,pod,dent,angle,words after the prefix “tri-”,very_hard
tree,tray,wednesday,blond,words after “ash”,very_hard
paste,that,cat,editor,words after “copy”,very_hard
six,freeze,fake,cut,words after “deep”,very_hard
candy,witness,contact,shadow,words after “eye”,very_hard
goose,doodle,parachute,rod,words after “golden”,very_hard
all out,kart,steady,between,words after “go”,very_hard
hog,maze,trimmer,fund,words after “hedge”,very_hard
hawk,litter,corner,cat,words after “kitty”,very_hard
street,pop,mart,swiss,words after “k”,very_hard
worries,biggie,sweat,hard feelings,words after “no” to mean “it’s all good”,medium
pal,phone,check,dirt,words after “pay”,very_hard
pain,rex,mobile,shirt,words after “t-”,hard
files,ray,factor,games,words after “x”,very_hard
dodge,hand,racquet,pickle,"words before ""ball"" in sports",medium
primary,elementary,grammar,grade,"words before ""school""",hard
foot,step,toad,bar,"words before ""stool""",very_hard
pocket,wrist,digital,stop,"words before ""watch""",very_hard
for,dear,to,attention,words before an addressee,hard
fat,cyber,ash,black,words before days of the week,very_hard
murphy,canopy,day,water,words before “bed”,very_hard
tinker,liberty,bar,dinner,words before “bell”,very_hard
rhinestone,midnight,drugstore,space,words before “cowboy” in film and music,very_hard
solo,diva,world,butter,words before “cup”,very_hard
ear,kettle,steel,snare,words before “drum”,very_hard
ear,oil,kettle,oil,words before “drum”,very_hard
chicken,lady,butter,sticky,words before “fingers”,very_hard
sock,bunny,bar,hip,words before “hop”,very_hard
chest,hazel,coco,pea,words before “nut”,hard
brazil,butter,pine,dough,words before “nut”,very_hard
mister,roy,ginger,jolly,words before “roger/s”,hard
rest,powder,bath,throne,words before “room” to mean lavatory,very_hard
love,radio,shake,caddy,words before “shack”,very_hard
legend,hippo,handsome,lipid,words beginning with body parts,very_hard
heyday,hijinks,yogurt,supper,words beginning with greetings,very_hard
cellophane,harpoon,bassinet,organism,words beginning with instruments,very_hard
ginkgo,tycoon,karaoke,emoji,words derived from japanese,hard
foxglove,turncoat,windsock,gumshoe,words ending in clothing,very_hard
freight,ozone,canine,often,words ending in numbers,very_hard
tomato,vase,aunt,either,words famously pronounced different ways,very_hard
dog,brat,frank,link,words for sausage,very_hard
gross,score,pair,dozen,words for specific quantities,hard
bee,sting,butterfly,float,words in a famous muhammad ali quote,medium
conquered,came,i,saw,words in a famous quote by caesar,hard
woodchuck,chuck,wood,could,words in a famous tongue twister,medium
once,twice,sold,going,words in an auction-ending phrase,medium
old man,bell,sun,farewell,words in hemingway titles,hard
woodchuck,peppers,seashells,fuzzy,words in tongue twisters,very_hard
tea,doe,sew,far,words in “do-re-mi”,very_hard
biscuit,lincoln,corn,stained,words misspelled in nu metal band names,very_hard
exit,welcome,open,push,words on a door,hard
control,command,option,return,words on a mac keyboard,medium
tip,tax,total,signature,words on a restaurant receipt,hard
tax,parking,railroad,avenue,words on monopoly squares,very_hard
reading,job,herb,nice,words pronounced differently as proper nouns,very_hard
